game_year,game_date,game_pk,at_bat_number,pitch_number,p_throws,stand,pitch_type,zone,hc_x,hc_y,loc_x,loc_y,type,events,bb_type,hit_direction,ooz,sort_rank
2024,2024-04-14,745595,7,6,R,R,SI,5.0,104.66,148.13,-51.81012996000002,125.13294394000005,X,single,ground_ball,Pull,False,0
2024,2024-04-14,745595,67,1,L,R,CH,9.0,105.17,151.19,-50.537337750000006,117.49619068000004,X,field_error,ground_ball,Pull,False,0
2024,2024-04-13,745594,37,2,L,R,SI,14.0,150.22,75.22,61.892640799999995,307.0923165500001,X,field_out,line_drive,Straightaway,True,1
2024,2024-04-13,745594,19,1,L,R,CU,9.0,78.85,55.07,-116.22339847000002,357.38008720000005,X,field_out,fly_ball,Pull,False,0
2024,2024-04-13,745594,59,6,L,R,FS,6.0,110.76,178.16,-36.586536859999995,50.187943810000036,X,field_out,ground_ball,Pull,False,0
2024,2024-04-13,745594,7,5,L,R,SI,5.0,50.29,105.97,-187.49976223000002,230.35043330000005,X,double,line_drive,Pull,False,0
2024,2024-04-12,745596,68,5,L,R,SI,14.0,177.81,118.61,130.74820369000003,198.80515186000005,X,single,ground_ball,Oppo,True,2
2024,2024-04-12,745596,46,3,L,R,SL,9.0,93.95,95.9,-78.53876637,255.48184027000002,X,field_out,fly_ball,Pull,False,0
2024,2024-04-12,745596,5,2,L,R,SI,2.0,103.14,167.98,-55.60354988000001,75.59387459000006,X,grounded_into_double_play,ground_ball,Pull,False,0
2024,2024-04-11,745601,42,1,R,R,FF,5.0,101.61,161.37,-59.42192651000001,92.09025990000002,X,field_out,ground_ball,Pull,False,0
2024,2024-04-11,745601,6,1,R,R,FF,12.0,119.65,92.91,-14.40002166999999,262.94389656000004,X,single,line_drive,Straightaway,True,1
2024,2024-04-11,745601,59,2,R,R,FF,9.0,105.02,156.16,-50.91168840000002,105.09270581000004,X,field_out,ground_ball,Pull,False,0
2024,2024-04-09,745195,22,2,R,R,FC,14.0,114.71,146.32,-26.72863641000002,129.65010845000006,X,single,ground_ball,Straightaway,True,1
2024,2024-04-09,745195,57,6,L,R,CH,8.0,108.62,182.43,-41.9272728,39.53142864000001,X,single,ground_ball,Pull,False,0
2024,2024-04-09,745195,2,1,R,R,FF,2.0,109.69,119.72,-39.25690483000001,196.03495705000003,X,field_out,popup,Straightaway,False,1
2024,2024-04-08,745194,35,1,R,R,SI,4.0,129.54,90.68,10.282164519999977,268.50924289000005,X,single,line_drive,Straightaway,False,1
2024,2024-04-08,745194,19,6,R,R,CU,14.0,105.58,172.26,-49.514112640000015,64.91240271000005,X,single,ground_ball,Pull,True,0
2024,2024-04-08,745194,55,6,L,R,FC,5.0,119.57,144.29,-14.599675350000023,134.71632058000006,X,single,ground_ball,Straightaway,False,1
2024,2024-04-08,745194,74,5,R,R,FF,5.0,105.58,169.21,-49.514112640000015,72.52419926000002,X,field_out,ground_ball,Pull,False,0
2024,2024-04-08,745194,2,3,R,R,SL,6.0,103.59,145.41,-54.48049793,131.92116906000004,X,field_out,line_drive,Pull,False,0
2024,2024-04-07,744871,66,2,R,R,FF,1.0,35.9,82.86,-223.41246792000004,288.02539011000005,X,field_out,fly_ball,Pull,False,0
2024,2024-04-06,744873,19,2,R,R,SI,5.0,47.05,124.19,-195.58573627000004,184.87930768000004,X,double,line_drive,Pull,False,0
2024,2024-04-06,744873,55,5,L,R,CH,14.0,118.27,148.86,-17.844047650000014,123.31110411,X,single,ground_ball,Straightaway,True,1
2024,2024-04-06,744873,2,4,R,R,SI,4.0,99.99,164.63,-63.464913530000025,83.95437244000004,X,field_out,ground_ball,Pull,False,0
2024,2024-04-05,744874,52,1,L,R,FF,6.0,141.33,132.46,39.70612561000003,164.24010851000003,X,double,line_drive,Oppo,False,2
2024,2024-04-05,744874,36,1,L,R,FF,14.0,120.3,160.05,-12.777835520000012,95.38454562000001,X,field_out,ground_ball,Straightaway,True,1
2024,2024-04-05,744874,14,3,L,R,SI,6.0,109.64,174.8,-39.38168838000001,58.57339837,X,field_out,ground_ball,Pull,False,0
2024,2024-04-05,744874,64,2,R,R,FF,9.0,142.13,158.53,41.70266240999999,99.17796554000003,X,grounded_into_double_play,ground_ball,Oppo,False,2
2024,2024-04-05,744874,2,5,L,R,SL,9.0,114.71,158.02,-26.72863641000002,100.45075775000001,X,field_out,popup,Pull,False,0
2024,2024-04-03,745603,25,2,R,R,SI,1.0,59.04,83.59,-165.66264098,286.20355028000006,X,field_out,fly_ball,Pull,False,0
2024,2024-04-03,745603,6,4,R,R,SI,2.0,97.35,194.64,-70.05348497000003,9.05928573000006,X,field_out,popup,Pull,False,0
2024,2024-04-02,745598,42,2,R,R,SI,1.0,78.27,98.95,-117.67088765000003,247.87004372000004,X,single,line_drive,Pull,False,0
2024,2024-04-02,745598,23,2,R,R,SL,9.0,104.57,147.62,-52.03474035000003,126.40573615000002,X,field_out,ground_ball,Pull,False,0
2024,2024-04-01,745600,38,4,L,R,CU,9.0,159.13,83.1,84.12906940999999,287.42642907000004,X,field_out,fly_ball,Oppo,False,2
2024,2024-04-01,745600,23,3,L,R,CU,9.0,96.31,166.46,-72.64898281,79.38729451000002,X,field_out,ground_ball,Pull,False,0
2024,2024-04-01,745600,80,6,R,R,SL,14.0,117.56,179.69,-19.61597406,46.36956718000003,X,single,ground_ball,Pull,True,0
2024,2024-04-01,745600,60,1,L,R,FF,5.0,135.09,100.8,24.133138570000007,243.25305237000006,X,single,line_drive,Straightaway,False,1
2024,2024-03-31,745602,22,4,L,R,SL,7.0,95.24,167.83,-75.31935078000002,75.96822524,X,field_out,ground_ball,Pull,False,0
2024,2024-03-31,745602,54,3,L,R,SI,9.0,171.71,114.03,115.52461059000002,210.23532504000005,X,single,ground_ball,Oppo,False,2
2024,2024-03-30,745599,23,4,R,R,FC,5.0,115.71,151.19,-24.232965410000023,117.49619068000004,X,field_out,ground_ball,Straightaway,False,1
2024,2024-03-30,745599,46,2,L,R,SL,8.0,76.09,112.5,-123.11145043,214.05370167000004,X,single,ground_ball,Pull,False,0
2024,2024-03-29,745604,39,4,R,R,FF,5.0,115.02,144.11,-25.954978400000016,135.16554136,X,field_out,ground_ball,Straightaway,False,1
2024,2024-03-29,745604,25,2,R,R,FF,8.0,74.16,84.16,-127.92809546000002,284.78101781000004,X,field_out,line_drive,Pull,False,0
2024,2024-03-29,745604,6,6,R,R,FF,4.0,189.71,132.35,160.44668859000004,164.51463232000006,X,field_out,fly_ball,Oppo,False,2
2025,2025-09-28,776141,19,4,R,R,SL,7.0,106.23,169.77,-47.891926489999996,71.12662350000001,X,field_out,ground_ball,Pull,False,0
2025,2025-09-28,776141,4,5,R,R,SL,6.0,112.82,151.52,-31.445454600000023,116.67261925000001,X,field_out,ground_ball,Pull,False,0
2025,2025-09-07,776426,24,4,R,R,SI,4.0,92.58,169.8,-81.95783564000001,71.05175337,X,field_out,ground_ball,Pull,False,0
2025,2025-09-07,776426,43,8,R,R,ST,7.0,53.88,61.09,-178.54030333999998,342.3561477800001,X,home_run,fly_ball,Pull,False,0
2025,2025-09-07,776426,56,4,R,R,ST,8.0,108.31,151.64,-42.70093081,116.37313873000006,X,field_error,ground_ball,Pull,False,0
2025,2025-09-05,776456,17,4,R,R,FF,6.0,150.06,171.01,61.49333344000001,68.03199146000006,X,field_out,ground_ball,Oppo,False,2
2025,2025-09-05,776456,48,2,L,R,FF,5.0,173.66,117.15,120.39116904,202.44883152000003,X,single,line_drive,Oppo,False,2
2025,2025-09-05,776456,60,5,R,R,CH,5.0,176.39,90.35,127.20435086999997,269.33281432000007,X,single,line_drive,Oppo,False,2
2025,2025-09-05,776456,1,6,R,R,FC,5.0,190.61,132.28,162.69279249000004,164.68932929000005,X,single,ground_ball,Oppo,False,2
2025,2025-09-05,776456,36,4,L,R,FF,5.0,125.83,150.98,1.0232251099999916,118.02028159000007,X,single,ground_ball,Straightaway,False,1
2025,2025-09-04,776459,36,1,R,R,CU,9.0,126.13,200.66,1.7719264099999845,-5.964653689999967,X,field_out,ground_ball,Oppo,False,2
2025,2025-09-04,776459,18,6,R,R,CU,8.0,117.82,150.23,-18.967099600000022,119.89203484000006,X,field_out,ground_ball,Straightaway,False,1
2025,2025-09-04,776459,53,5,R,R,FS,14.0,97.95,106.1,-68.55608237,230.02599607000005,X,single,line_drive,Pull,True,0
2025,2025-09-04,776459,69,3,R,R,SL,8.0,139.65,144.08,35.513398330000015,135.24041149,X,field_out,ground_ball,Oppo,False,2
2025,2025-09-03,776471,39,2,L,R,SI,4.0,160.94,104.56,88.64623392,233.86932941000003,X,single,ground_ball,Oppo,False,2
2025,2025-09-03,776471,1,5,L,R,CU,13.0,104.18,165.36,-53.00805203999999,82.13253261,X,field_out,ground_ball,Pull,True,0
2025,2025-09-03,776471,55,4,L,R,SI,13.0,118.34,127.64,-17.669350679999997,176.26924273000003,X,single,ground_ball,Straightaway,True,1
2025,2025-09-01,776500,40,1,R,R,SL,4.0,207.1,111.71,203.84640728,216.02528176000007,X,triple,line_drive,Oppo,False,2
2025,2025-09-01,776500,22,1,R,R,SL,8.0,138.64,151.68,32.992770619999966,116.27331189000002,X,grounded_into_double_play,ground_ball,Oppo,False,2
2025,2025-09-01,776500,72,5,L,R,FF,1.0,90.15,81.4,-88.02231617,291.66906977,X,field_out,fly_ball,Pull,False,0
2025,2025-09-01,776500,1,8,R,R,CU,14.0,145.96,80.09,51.26108234000002,294.93839878000006,X,field_out,line_drive,Straightaway,True,1
2025,2025-09-01,776500,58,3,L,R,CH,6.0,96.08,151.68,-73.22298714000001,116.27331189000002,X,single,ground_ball,Pull,False,0
2025,2025-08-31,776522,36,4,R,R,FS,8.0,105.38,158.62,-50.01324684000002,98.95335515000002,X,force_out,ground_ball,Pull,False,0
2025,2025-08-31,776522,19,7,R,R,FC,7.0,143.22,92.46,44.4229438,264.0669485100001,X,single,line_drive,Straightaway,False,1
2025,2025-08-31,776522,53,2,R,R,FF,3.0,205.71,97.22,200.37742459000003,252.18755455000004,X,field_out,line_drive,Oppo,False,2
2025,2025-08-30,776532,42,5,L,R,SL,4.0,41.43,98.7,-209.61140729000005,248.49396147000004,X,double,line_drive,Pull,False,0
2025,2025-08-30,776532,21,1,L,R,FF,5.0,169.71,68.99,110.53326859000002,322.6403468800001,X,double,line_drive,Oppo,False,2
2025,2025-08-30,776532,74,3,L,R,FF,5.0,179.35,116.53,134.59153702999998,203.99614754000004,X,single,ground_ball,Oppo,False,2
2025,2025-08-29,776552,42,3,R,R,SI,8.0,107.75,157.1,-44.098506570000005,102.74677507000004,X,field_error,ground_ball,Pull,False,0
2025,2025-08-29,776552,25,2,R,R,SI,5.0,158.97,204.26,83.72976205,-14.949069289999953,X,field_out,popup,Oppo,False,2
2025,2025-08-29,776552,63,5,L,R,CH,14.0,126.34,197.97,2.2960173200000042,0.7487013000000284,X,field_out,ground_ball,Oppo,True,2
2025,2025-08-29,776552,7,3,R,R,SI,9.0,140.03,142.11,36.46175331,140.15688336,X,field_out,ground_ball,Oppo,False,2
2025,2025-08-28,776560,36,2,R,R,FS,1.0,38.11,100.81,-217.89703501000002,243.22809566000004,X,double,line_drive,Pull,False,0
2025,2025-08-28,776560,48,1,L,R,SL,7.0,129.38,142.9,9.882857159999984,138.18530327000002,X,single,ground_ball,Straightaway,False,1
2025,2025-08-28,776560,21,2,R,R,SI,11.0,128.37,144.93,7.362229450000008,133.11909114000002,X,field_out,ground_ball,Straightaway,True,1
2025,2025-08-28,776560,9,5,R,R,SI,8.0,200.84,113.21,188.22350682,212.28177526000005,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-27,776566,47,4,R,R,CU,9.0,103.17,169.42,-55.52867975,72.00010835000006,X,field_out,ground_ball,Pull,False,0
2025,2025-08-27,776566,24,5,R,R,SI,8.0,140.67,151.68,38.05898274999997,116.27331189000002,X,field_out,ground_ball,Oppo,False,2
2025,2025-08-27,776566,64,3,L,R,CH,6.0,98.1,164.35,-68.18173172000003,84.65316032000004,X,single,ground_ball,Pull,False,0
2025,2025-08-26,776585,36,2,L,R,FF,12.0,160.43,89.86,87.37344171000002,270.55569311000005,X,single,ground_ball,Oppo,True,2
2025,2025-08-26,776585,55,1,R,R,CH,8.0,111.78,158.27,-34.040952440000005,99.82684,X,force_out,ground_ball,Pull,False,0
2025,2025-08-25,776598,29,3,R,R,FO,7.0,73.95,95.21,-128.45218637000002,257.2038532600001,X,field_out,fly_ball,Pull,False,0
2025,2025-08-25,776598,83,4,R,R,FF,11.0,135.84,156.09,26.004891820000005,105.26740278000003,X,field_out,ground_ball,Oppo,True,2
2025,2025-08-25,776598,1,7,R,R,FF,4.0,109.82,58.88,-38.932467600000024,347.8715806900001,X,triple,line_drive,Straightaway,False,1
2025,2025-08-25,776598,59,4,L,R,ST,2.0,214.2,109.24,221.56567138,222.18958913000006,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-24,776613,16,4,R,R,CH,6.0,99.3,144.29,-65.18692652000001,134.71632058000006,X,single,ground_ball,Pull,False,0
2025,2025-08-24,776613,29,1,L,R,CH,5.0,168.7,87.98,108.01264087999998,275.24755459000005,X,field_out,line_drive,Oppo,False,2
2025,2025-08-24,776613,48,4,R,R,SL,4.0,109.0,149.0,-40.97891782000001,122.96171017000003,X,field_out,ground_ball,Pull,False,0
2025,2025-08-24,776613,4,3,R,R,CU,6.0,116.54,160.14,-22.16155847999999,95.15993523000007,X,field_error,ground_ball,Pull,False,0
2025,2025-08-23,776628,39,6,L,R,SL,5.0,17.1,95.29,-270.33108272,257.00419958000003,X,home_run,fly_ball,Pull,False,0
2025,2025-08-23,776628,22,6,L,R,FF,8.0,120.87,59.62,-11.355303049999995,346.02478415,X,field_out,line_drive,Straightaway,False,1
2025,2025-08-23,776628,4,2,L,R,SL,13.0,103.69,167.24,-54.23093083000001,77.44067113000001,X,field_out,ground_ball,Pull,True,0
2025,2025-08-22,776648,19,5,R,R,SI,11.0,128.79,129.68,8.410411269999976,171.17807389000004,X,force_out,ground_ball,Straightaway,True,1
2025,2025-08-22,776648,7,2,R,R,SI,11.0,98.65,160.65,-66.80911266999999,93.88714302000002,X,field_out,ground_ball,Pull,True,0
2025,2025-08-20,776662,33,1,R,R,SI,7.0,99.8,164.7,-63.93909102000001,83.77967547000006,X,grounded_into_double_play,ground_ball,Pull,False,0
2025,2025-08-20,776662,18,3,R,R,SI,11.0,65.14,100.92,-150.43904788,242.95357185000003,X,single,line_drive,Pull,True,0
2025,2025-08-20,776662,75,4,R,R,SL,9.0,121.61,154.05,-9.508506510000007,110.35857162,X,single,ground_ball,Straightaway,False,1
2025,2025-08-20,776662,63,6,L,R,CH,14.0,113.5,162.68,-29.748398320000007,88.82093089000001,X,single,ground_ball,Pull,True,0
2025,2025-08-20,776662,49,5,L,R,FF,1.0,147.12,81.78,54.15606070000001,290.72071479000005,X,single,line_drive,Straightaway,False,1
2025,2025-08-20,776662,5,4,R,R,FF,5.0,168.2,55.52,106.76480537999997,356.25703525,X,triple,fly_ball,Oppo,False,2
2025,2025-08-19,776680,35,4,R,R,ST,8.0,117.32,149.49,-20.214935100000023,121.73883138000001,X,field_out,ground_ball,Straightaway,False,1
2025,2025-08-19,776680,23,3,R,R,SL,2.0,148.76,104.36,58.24896113999998,234.36846361000005,X,single,line_drive,Oppo,False,2
2025,2025-08-19,776680,60,6,L,R,FF,11.0,105.15,169.27,-50.587251169999995,72.374459,X,field_out,ground_ball,Pull,True,0
2025,2025-08-18,776689,17,7,R,R,SL,5.0,52.24,67.34,-182.63320378000003,326.75820403000006,X,home_run,fly_ball,Pull,False,0
2025,2025-08-18,776689,46,2,R,R,SL,11.0,148.71,167.5,58.12417759000002,76.79179667000002,X,field_out,ground_ball,Oppo,True,2
2025,2025-08-18,776689,65,1,R,R,SI,6.0,179.52,132.76,135.01580110000003,163.49140721000006,X,double,ground_ball,Oppo,False,2
2025,2025-08-18,776689,77,4,R,R,SL,5.0,97.88,108.42,-68.73077934000003,224.23603935000003,X,single,ground_ball,Pull,False,0
2025,2025-08-18,776689,29,2,R,R,SI,11.0,180.03,124.64,136.28859331,183.75625573000005,X,single,ground_ball,Oppo,True,2
2025,2025-08-18,776689,5,2,R,R,FF,2.0,203.14,124.01,193.96355011999998,185.32852846000003,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-17,776708,14,1,L,R,FF,8.0,68.91,104.96,-141.03036821000003,232.87106101000006,X,single,line_drive,Pull,False,0
2025,2025-08-17,776708,49,2,R,R,CH,5.0,128.51,178.03,7.711623389999974,50.51238104000003,X,single,ground_ball,Straightaway,False,1
2025,2025-08-17,776708,26,2,R,R,SI,4.0,176.81,96.39,128.25253269,254.25896148000004,X,single,line_drive,Oppo,False,2
2025,2025-08-17,776708,81,5,R,R,FF,13.0,106.72,174.99,-46.66904770000001,58.099220880000004,X,field_out,ground_ball,Pull,True,0
2025,2025-08-16,776725,33,3,R,R,SI,5.0,130.03,88.34,11.50504331,274.34911303,X,single,ground_ball,Straightaway,False,1
2025,2025-08-16,776725,16,4,R,R,KC,7.0,96.58,164.35,-71.97515164,84.65316032000004,X,single,ground_ball,Pull,False,0
2025,2025-08-16,776725,1,5,R,R,FF,9.0,196.25,133.56,176.76837693000002,161.49487041000003,X,double,line_drive,Oppo,False,2
2025,2025-08-15,776739,35,4,L,R,CU,2.0,76.42,78.17,-122.287879,299.73008710000005,X,single,line_drive,Pull,False,0
2025,2025-08-15,776739,15,2,L,R,FF,9.0,206.83,93.33,203.17257611000005,261.8957147400001,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-15,776739,67,1,L,R,FF,5.0,107.15,83.86,-45.59590916999999,285.52971911000003,X,field_out,line_drive,Straightaway,False,1
2025,2025-08-15,776739,1,5,L,R,CH,6.0,115.63,139.37,-24.432619090000017,146.9950219,X,single,ground_ball,Straightaway,False,1
2025,2025-08-15,776739,51,3,L,R,FF,8.0,141.39,183.97,39.85586586999997,35.68809530000003,X,field_out,popup,Oppo,False,2
2025,2025-08-14,776743,34,5,R,R,SI,11.0,117.05,162.68,-20.888766270000012,88.82093089000001,X,single,ground_ball,Pull,True,0
2025,2025-08-14,776743,17,1,R,R,SI,7.0,116.1,183.23,-23.25965372000002,37.53489184000006,X,single,ground_ball,Pull,False,0
2025,2025-08-14,776743,49,5,R,R,FS,8.0,115.83,163.42,-23.93348489000001,86.97413435000006,X,single,ground_ball,Pull,False,0
2025,2025-08-14,776743,1,5,R,R,CH,13.0,105.89,155.07,-48.74045463000001,107.81298720000005,X,field_out,ground_ball,Pull,True,0
2025,2025-08-13,776765,38,3,R,R,FS,8.0,135.75,142.49,25.78028143,139.20852838000002,X,field_out,line_drive,Straightaway,False,1
2025,2025-08-13,776765,17,3,R,R,SL,8.0,81.68,126.23,-109.16064954,179.78813884000002,X,single,line_drive,Pull,False,0
2025,2025-08-13,776765,60,2,R,R,SI,11.0,106.79,154.97,-46.494350729999994,108.06255430000003,X,force_out,ground_ball,Pull,True,0
2025,2025-08-13,776765,1,6,R,R,FF,9.0,162.17,169.8,91.71590924999997,71.05175337,X,field_out,ground_ball,Oppo,False,2
2025,2025-08-12,776777,41,2,R,R,SI,9.0,196.66,85.69,177.79160204000001,280.96264118000005,X,double,line_drive,Oppo,False,2
2025,2025-08-12,776777,22,5,R,R,SL,5.0,110.73,149.22,-36.661406989999996,122.41266255000004,X,field_out,ground_ball,Pull,False,0
2025,2025-08-12,776777,64,5,L,R,FF,7.0,104.68,163.75,-51.760216539999995,86.15056292000003,X,field_out,ground_ball,Pull,False,0
2025,2025-08-11,776792,56,5,L,R,ST,4.0,74.52,110.25,-127.02965390000003,219.66896142000004,X,single,line_drive,Pull,False,0
2025,2025-08-11,776792,40,1,L,R,CH,8.0,73.53,85.12,-129.50036819000002,282.38517365,X,field_out,fly_ball,Pull,False,0
2025,2025-08-11,776792,25,2,L,R,FF,2.0,154.75,120.61,73.19803043,193.81380986000005,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-11,776792,1,2,L,R,FF,4.0,115.93,67.04,-23.683917789999988,327.50690533000005,X,field_out,fly_ball,Straightaway,False,1
2025,2025-08-10,776800,53,1,R,R,FC,9.0,112.0,149.0,-33.49190482000001,122.96171017000003,X,field_out,line_drive,Pull,False,0
2025,2025-08-10,776800,70,1,R,R,CU,5.0,125.97,104.48,1.372619049999993,234.06898309000005,X,field_out,fly_ball,Straightaway,False,1
2025,2025-08-10,776800,1,3,L,R,FC,1.0,103.58,164.98,-54.50545464000001,83.08088759000006,X,field_out,ground_ball,Pull,False,0
2025,2025-08-09,776810,1,1,R,R,FF,11.0,34.96,114.47,-225.75839866000004,209.13722980000006,X,field_out,fly_ball,Pull,True,0
2025,2025-08-08,776821,32,2,R,R,SI,4.0,42.12,114.97,-207.88939430000005,207.88939430000005,X,double,line_drive,Pull,False,0
2025,2025-08-08,776821,16,5,R,R,SI,9.0,118.56,186.56,-17.12030306,29.224307410000023,X,field_out,ground_ball,Pull,False,0
2025,2025-08-08,776821,80,3,R,R,SL,2.0,93.33,33.33,-80.08608239000002,411.63597474000005,X,home_run,fly_ball,Straightaway,False,1
2025,2025-08-08,776821,1,2,R,R,CU,6.0,103.5,45.31,-54.70510832000001,381.73783616000003,X,field_out,fly_ball,Straightaway,False,1
2025,2025-08-06,776851,41,2,L,R,CH,9.0,117.59,87.98,-19.54110393,275.24755459000005,X,single,line_drive,Straightaway,False,1
2025,2025-08-06,776851,21,3,L,R,FF,1.0,111.24,69.33,-35.38861478000002,321.79181874,X,triple,line_drive,Straightaway,False,1
2025,2025-08-06,776851,73,5,L,R,CH,8.0,112.99,146.45,-31.02119053000002,129.32567122000006,X,grounded_into_double_play,ground_ball,Pull,False,0
2025,2025-08-06,776851,57,3,L,R,FC,7.0,56.37,124.0,-172.32608255000005,185.35348517000003,X,double,line_drive,Pull,False,0
2025,2025-08-05,776868,34,4,R,R,FS,8.0,144.44,169.67,47.467662419999996,71.37619060000006,X,field_out,popup,Oppo,False,2
2025,2025-08-05,776868,18,4,R,R,FS,7.0,99.3,162.17,-65.18692652000001,90.09372310000006,X,single,ground_ball,Pull,False,0
2025,2025-08-05,776868,5,3,R,R,CU,9.0,74.06,65.4,-128.17766256000002,331.59980577000005,X,field_out,line_drive,Pull,False,0
2025,2025-08-04,776877,39,1,L,R,FF,8.0,191.69,142.31,165.38811717000002,139.65774916000004,X,field_out,fly_ball,Oppo,False,2
2025,2025-08-04,776877,24,7,L,R,FF,5.0,148.49,63.79,57.57512997000002,335.6178360800001,X,field_out,line_drive,Straightaway,False,1
2025,2025-08-04,776877,66,2,R,R,ST,8.0,100.0,167.0,-63.439956820000006,78.03963217000003,X,field_out,ground_ball,Pull,False,0
2025,2025-08-04,776877,4,2,L,R,CH,8.0,103.33,148.27,-55.129372390000015,124.78355,X,field_out,ground_ball,Pull,False,0
2025,2025-08-03,776890,39,2,R,R,CU,6.0,103.17,162.17,-55.52867975,90.09372310000006,X,field_out,ground_ball,Pull,False,0
2025,2025-08-03,776890,4,2,R,R,SI,13.0,96.53,166.73,-72.09993519000001,78.71346334000006,X,field_out,ground_ball,Pull,True,0
2025,2025-08-02,776912,45,1,L,R,SL,7.0,105.72,164.7,-49.16471870000001,83.77967547000006,X,field_out,ground_ball,Pull,False,0
2025,2025-08-02,776912,23,1,L,R,SI,1.0,70.5,106.15,-137.06225132,229.90121252000003,X,field_out,fly_ball,Pull,False,0
2025,2025-08-01,776913,38,2,R,R,FF,5.0,110.15,126.16,-38.108896169999994,179.96283581000006,X,field_out,popup,Straightaway,False,1
2025,2025-08-01,776913,22,1,R,R,KC,4.0,110.66,155.07,-36.83610396000002,107.81298720000005,X,force_out,ground_ball,Pull,False,0
2025,2025-08-01,776913,4,5,R,R,SL,8.0,147.17,173.32,54.280844249999966,62.26699145000005,X,field_out,ground_ball,Oppo,False,2
2025,2025-08-01,776913,53,2,R,R,FF,6.0,156.29,115.01,77.04136376999998,207.78956746000003,X,single,ground_ball,Oppo,False,2
2025,2025-07-30,776939,64,2,R,R,CU,5.0,101.48,56.84,-59.74636374,352.96274953000005,X,field_out,fly_ball,Straightaway,False,1
2025,2025-07-30,776939,19,2,L,R,SI,3.0,139.04,120.72,33.99103901999998,193.53928605000004,X,field_out,fly_ball,Straightaway,False,1
2025,2025-07-30,776939,36,5,R,R,FF,5.0,186.88,83.28,153.38393966,286.97720829,X,field_out,fly_ball,Oppo,False,2
2025,2025-07-30,776939,1,4,L,R,CH,2.0,110.45,157.66,-37.36019487,101.34919931000005,X,field_out,ground_ball,Pull,False,0
2025,2025-07-29,776952,31,5,R,R,CH,13.0,80.03,115.01,-113.27850669000001,207.78956746000003,X,single,ground_ball,Pull,True,0
2025,2025-07-29,776952,19,6,R,R,ST,1.0,91.41,67.71,-84.87777071000002,325.83480576000005,X,double,line_drive,Pull,False,0
2025,2025-07-29,776952,51,1,L,R,SI,8.0,108.04,179.74,-43.374761979999995,46.24478363000001,X,field_out,ground_ball,Pull,False,0
2025,2025-07-29,776952,1,1,R,R,SI,8.0,69.38,68.36,-139.85740284000002,324.2126196100001,X,field_out,fly_ball,Pull,False,0
2025,2025-07-28,776972,36,1,R,R,SI,4.0,101.14,168.91,-60.594891880000006,73.27290056000004,X,grounded_into_double_play,ground_ball,Pull,False,0
2025,2025-07-28,776972,52,2,R,R,FF,3.0,169.11,98.9,109.03586599000003,247.99482727000003,X,field_out,fly_ball,Oppo,False,2
2025,2025-07-27,776988,38,3,L,R,CH,9.0,113.81,174.99,-28.97474031,58.099220880000004,X,field_out,ground_ball,Pull,False,0
2025,2025-07-27,776988,21,3,L,R,FF,8.0,196.95,112.21,178.51534662999998,214.77744626000006,X,field_out,fly_ball,Oppo,False,2
2025,2025-07-27,776988,59,2,L,R,SI,8.0,211.42,105.55,214.627706,231.39861512000004,X,field_out,fly_ball,Oppo,False,2
2025,2025-07-26,777001,32,4,R,R,SV,14.0,139.15,150.16,34.265562830000015,120.06673181000005,X,force_out,ground_ball,Oppo,True,2
2025,2025-07-26,777001,84,3,R,R,SI,11.0,122.01,148.73,-8.510238109999992,123.63554134000006,X,field_out,ground_ball,Straightaway,True,1
2025,2025-07-26,777001,50,2,R,R,SI,6.0,209.58,110.64,210.03567136000004,218.69564973000004,X,double,line_drive,Oppo,False,2
2025,2025-07-26,777001,64,5,R,R,CH,4.0,138.13,143.57,31.719978409999985,136.51320370000005,X,fielders_choice,ground_ball,Oppo,False,2
2025,2025-07-26,777001,1,7,R,R,SV,8.0,48.71,126.06,-191.44292241000002,180.21240291000004,X,double,line_drive,Pull,False,0
2025,2025-07-25,777015,35,3,R,R,FF,3.0,166.4,86.11,102.27259758000002,279.91445936,X,single,line_drive,Oppo,False,2
2025,2025-07-25,777015,18,2,R,R,ST,8.0,105.2,182.59,-50.46246762,39.13212128000002,X,single,ground_ball,Pull,False,0
2025,2025-07-25,777015,80,3,R,R,SI,3.0,152.55,42.28,67.70755423000003,389.29971929000004,X,triple,fly_ball,Straightaway,False,1
2025,2025-07-25,777015,53,5,L,R,SI,14.0,183.35,114.02,144.57422103,210.26028175000005,X,single,line_drive,Oppo,True,2
2025,2025-07-23,777038,32,1,R,R,FF,6.0,150.51,167.24,62.61638538999998,77.44067113000001,X,field_out,ground_ball,Oppo,False,2
2025,2025-07-23,777038,58,8,R,R,SI,9.0,178.4,134.79,132.22064958,158.42519508000007,X,double,ground_ball,Oppo,False,2
2025,2025-07-23,777038,4,1,R,R,FF,5.0,84.52,132.94,-102.07294390000003,163.04218643000004,X,single,ground_ball,Pull,False,0
2025,2025-07-23,777038,79,1,R,R,FF,5.0,188.68,99.34,157.87614746000003,246.89673203000004,X,field_out,fly_ball,Oppo,False,2
