game_year,half,month,game_date,stand,pitch_name,plate_x,plate_z,sz_top,sz_bot,region,is_swing,balls,strikes,pitch_number,pa_end,walk,in_zone_attr,whiff
2025,1H,6,2025-06-14,R,Changeup,0.62,2.39,3.34,1.6,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.35,2.37,3.46,1.63,heart,1,3.0,1.0,5.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-2.14,-0.67,3.49,1.63,beyond,0,2.0,1.0,4.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.93,0.72,3.52,1.69,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.18,2.11,3.46,1.63,heart,1,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-1.03,3.18,3.4,1.57,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.47,2.49,3.06,1.48,heart,1,1.0,0.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.77,2.32,3.1,1.55,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.9,1.38,3.4,1.53,edge_out,1,0.0,2.0,3.0,1,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.83,3.13,3.31,1.53,edge_in,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.35,2.73,3.4,1.53,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.03,2.73,3.59,1.66,heart,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Slider,-0.97,2.13,3.59,1.66,edge_out,1,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Slider,-1.09,1.98,3.12,1.48,beyond,1,2.0,2.0,5.0,1,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.11,1.41,3.12,1.48,edge_out,1,2.0,1.0,4.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.77,2.52,3.13,1.54,edge_in,0,2.0,0.0,3.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,1.42,2.2,3.02,1.5,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-1.31,1.39,3.2,1.53,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.03,2.41,3.65,1.6,heart,1,1.0,0.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-1.75,1.46,3.69,1.61,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.77,1.48,3.8,1.77,beyond,1,2.0,2.0,6.0,1,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.96,0.95,3.47,1.68,beyond,0,1.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.58,1.19,3.8,1.77,beyond,1,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.94,3.03,3.8,1.77,edge_out,1,1.0,1.0,3.0,0,0,0,1
2025,1H,6,2025-06-14,R,Changeup,0.8,1.46,3.81,1.77,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.35,2.57,3.82,1.8,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-1.69,-0.34,3.17,1.47,beyond,0,2.0,2.0,6.0,1,0,0,0
2025,1H,6,2025-06-14,R,Slider,-0.22,1.17,3.17,1.47,beyond,1,2.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.65,2.42,3.05,1.43,edge_in,0,2.0,1.0,4.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.74,1.47,3.19,1.47,edge_in,0,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.87,3.05,3.07,1.4,edge_out,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.17,2.66,3.14,1.47,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.9,2.59,3.31,1.57,edge_out,1,1.0,2.0,4.0,1,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.69,1.72,3.3,1.61,edge_in,0,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.72,3.15,3.22,1.56,edge_in,0,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.51,3.32,3.32,1.61,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.77,1.09,3.46,1.63,beyond,1,0.0,2.0,3.0,1,0,0,1
2025,1H,6,2025-06-14,R,Sinker,-0.47,1.35,3.46,1.63,beyond,1,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.53,2.09,3.43,1.59,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.36,2.38,3.06,1.48,heart,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.15,1.6,3.4,1.53,edge_in,1,1.0,0.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-1.23,0.86,3.47,1.65,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.01,1.15,3.59,1.66,beyond,1,1.0,2.0,7.0,1,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.39,3.39,3.59,1.66,edge_in,1,1.0,2.0,6.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.21,1.33,3.59,1.66,beyond,1,1.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-14,R,Slider,-0.62,0.87,3.49,1.69,beyond,0,0.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,1.07,1.45,3.59,1.66,beyond,1,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,1.47,2.82,3.59,1.66,beyond,1,0.0,1.0,2.0,0,0,0,1
2025,1H,6,2025-06-14,R,Sinker,-0.6,3.03,3.59,1.62,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.53,1.67,3.12,1.48,edge_in,1,2.0,2.0,5.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,1.44,1.55,3.09,1.56,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.95,1.81,3.07,1.46,edge_out,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.27,1.99,3.14,1.48,heart,0,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Slider,-0.48,0.81,3.19,1.48,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.56,2.32,3.65,1.6,heart,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.78,2.25,3.65,1.6,edge_in,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.48,2.47,3.8,1.77,heart,1,1.0,1.0,3.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.49,2.22,3.86,1.78,heart,0,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.32,1.17,3.9,1.87,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.72,1.63,3.17,1.47,edge_in,1,0.0,2.0,3.0,1,0,1,1
2025,1H,6,2025-06-14,R,Slider,0.51,2.29,3.17,1.47,heart,1,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.62,2.08,3.16,1.38,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.5,2.66,3.31,1.57,heart,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-0.48,2.83,3.19,1.57,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.02,2.1,3.46,1.63,heart,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,0.31,1.59,3.06,1.48,edge_in,1,2.0,2.0,5.0,1,0,1,1
2025,1H,6,2025-06-14,R,Changeup,-1.0,0.72,2.9,1.52,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.58,3.14,3.01,1.5,edge_out,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.07,2.97,2.97,1.53,edge_in,0,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,-1.18,1.32,2.95,1.58,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.38,2.94,3.4,1.53,heart,1,2.0,0.0,3.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,1.05,3.42,3.4,1.58,edge_out,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,-0.98,1.05,3.33,1.55,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.85,2.42,3.53,1.59,edge_out,0,1.0,2.0,4.0,1,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.08,2.9,3.59,1.66,heart,1,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.47,1.22,3.56,1.62,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Slider,-0.74,2.53,3.62,1.73,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.35,2.61,3.12,1.48,heart,1,2.0,0.0,3.0,1,0,1,0
2025,1H,6,2025-06-14,R,Sinker,1.34,3.16,3.03,1.42,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,-0.83,1.05,3.12,1.48,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.21,1.61,3.65,1.6,edge_in,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.54,1.46,3.65,1.6,edge_out,1,0.0,0.0,1.0,0,0,0,1
2025,1H,6,2025-06-14,R,Slider,-1.38,2.09,3.8,1.77,beyond,1,2.0,2.0,9.0,1,0,0,1
2025,1H,6,2025-06-14,R,Changeup,0.55,1.95,3.8,1.77,edge_in,1,2.0,2.0,8.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.38,3.24,3.8,1.77,heart,1,2.0,2.0,7.0,0,0,1,0
2025,1H,6,2025-06-14,R,Sinker,0.21,3.0,3.8,1.77,heart,1,2.0,2.0,6.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.08,1.27,3.8,1.77,beyond,1,2.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-14,R,Changeup,0.61,2.18,3.8,1.77,edge_in,1,2.0,1.0,4.0,0,0,1,0
2025,1H,6,2025-06-14,R,Changeup,-0.41,0.93,3.87,1.75,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,0.9,3.06,3.8,1.77,edge_out,1,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-14,R,Sinker,1.8,3.67,3.87,1.78,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,L,Sinker,1.13,2.15,3.75,1.63,beyond,0,3.0,0.0,4.0,1,1,0,0
2025,1H,6,2025-06-08,L,Sinker,-0.4,1.49,3.93,1.77,beyond,0,2.0,0.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,L,Sinker,1.39,2.99,3.93,1.73,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,L,Sinker,-0.7,1.78,4.0,1.8,edge_out,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,0.06,2.13,3.39,1.55,heart,1,1.0,1.0,3.0,1,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.4,1.98,3.42,1.55,heart,0,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,1.17,2.64,3.48,1.48,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,-0.01,1.73,3.73,1.71,edge_in,1,2.0,2.0,7.0,1,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.12,2.83,3.73,1.71,heart,1,2.0,2.0,6.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,-0.49,0.93,3.84,1.76,beyond,0,1.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.93,1.66,3.73,1.71,edge_out,1,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.3,1.85,3.73,1.71,edge_in,1,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,0.34,3.27,3.73,1.71,heart,1,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-1.37,2.39,3.8,1.76,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-0.18,2.43,3.28,1.57,heart,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,1.31,1.51,3.56,1.66,beyond,1,1.0,2.0,4.0,1,0,0,1
2025,1H,6,2025-06-08,R,Changeup,0.06,1.36,3.56,1.66,beyond,1,1.0,1.0,3.0,0,0,0,1
2025,1H,6,2025-06-08,R,Changeup,1.5,2.65,3.69,1.72,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.13,2.59,3.56,1.66,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,1.1,2.74,3.4,1.68,beyond,1,3.0,2.0,7.0,1,0,0,1
2025,1H,6,2025-06-08,R,Sinker,-1.48,1.51,3.5,1.6,beyond,0,2.0,2.0,6.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.32,2.41,3.4,1.68,heart,1,2.0,2.0,5.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,0.1,0.72,3.57,1.69,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,1.91,3.32,3.58,1.7,beyond,0,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-0.21,2.37,3.4,1.68,heart,1,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.73,2.12,3.65,1.64,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,0.36,2.62,3.41,1.55,heart,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,0.64,0.82,3.2,1.54,beyond,1,1.0,2.0,4.0,1,0,0,1
2025,1H,6,2025-06-08,R,Sinker,-0.93,3.07,3.55,1.68,edge_out,0,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.8,2.23,3.2,1.54,edge_in,1,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,0.87,2.44,3.46,1.48,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.68,0.78,3.44,1.64,beyond,1,0.0,2.0,4.0,1,0,0,1
2025,1H,6,2025-06-08,R,Changeup,0.97,1.17,3.44,1.64,beyond,1,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.61,2.81,3.54,1.58,edge_in,0,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.39,2.93,3.52,1.61,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,L,Slider,-0.54,1.65,3.88,1.77,edge_out,1,1.0,2.0,4.0,1,0,1,0
2025,1H,6,2025-06-08,L,Sinker,0.91,1.89,3.88,1.77,edge_out,1,1.0,1.0,3.0,0,0,0,1
2025,1H,6,2025-06-08,L,Changeup,-1.38,1.66,3.95,1.71,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,L,Sinker,-0.1,1.83,4.0,1.68,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,0.96,2.35,3.39,1.55,edge_out,1,1.0,1.0,3.0,1,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-1.07,1.87,3.44,1.48,edge_out,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.35,3.19,3.39,1.55,edge_in,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.47,1.99,3.73,1.71,heart,1,2.0,2.0,5.0,1,0,1,0
2025,1H,6,2025-06-08,R,Slider,-0.06,2.15,3.84,1.66,heart,0,2.0,1.0,4.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-1.19,1.8,3.91,1.73,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.39,2.5,3.73,1.71,heart,1,1.0,0.0,2.0,0,0,1,1
2025,1H,6,2025-06-08,R,Slider,1.57,2.76,3.86,1.81,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.28,1.52,3.28,1.57,edge_out,1,2.0,1.0,4.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,-0.51,0.99,3.2,1.48,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,R,Slider,-0.07,1.81,3.28,1.57,edge_in,1,1.0,0.0,2.0,0,0,1,1
2025,1H,6,2025-06-08,R,Sinker,0.01,1.36,3.22,1.61,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.24,1.01,3.56,1.66,beyond,1,0.0,2.0,3.0,1,0,0,1
2025,1H,6,2025-06-08,R,Changeup,-0.09,1.92,3.56,1.66,heart,1,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,0.21,3.55,3.56,1.66,edge_in,1,0.0,0.0,1.0,0,0,1,1
2025,1H,6,2025-06-08,R,Sinker,-0.39,2.34,3.4,1.68,heart,1,1.0,1.0,3.0,1,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.4,3.79,3.63,1.74,edge_out,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.07,2.2,3.57,1.68,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,0.32,1.31,3.41,1.55,edge_out,1,0.0,1.0,2.0,1,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-0.42,2.55,3.5,1.55,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,-2.06,0.11,3.52,1.61,beyond,0,3.0,2.0,6.0,1,1,0,0
2025,1H,6,2025-06-08,R,Sinker,-1.05,1.69,3.55,1.64,edge_out,0,2.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,-0.3,0.38,3.59,1.63,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,-0.1,2.28,3.2,1.54,heart,1,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,1.75,3.21,3.65,1.65,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,-0.34,1.49,3.2,1.54,edge_out,1,0.0,0.0,1.0,0,0,1,1
2025,1H,6,2025-06-08,R,Slider,0.23,2.0,3.44,1.64,heart,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-08,R,Slider,-0.73,1.7,3.44,1.64,edge_in,1,0.0,0.0,1.0,0,0,1,1
2025,1H,6,2025-06-08,L,Slider,-0.03,1.46,3.88,1.77,beyond,1,0.0,2.0,3.0,1,0,0,1
2025,1H,6,2025-06-08,L,Sinker,0.48,2.35,3.88,1.77,heart,1,0.0,1.0,2.0,0,0,1,1
2025,1H,6,2025-06-08,L,Slider,-0.67,1.77,3.94,1.77,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,0.47,1.48,3.39,1.55,edge_out,1,1.0,2.0,5.0,1,0,1,1
2025,1H,6,2025-06-08,R,Changeup,0.4,1.31,3.39,1.55,edge_out,1,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.39,2.81,3.39,1.55,heart,1,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,-0.27,1.46,3.39,1.55,edge_out,1,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,0.14,0.66,3.46,1.47,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.27,2.57,3.73,1.71,heart,1,2.0,0.0,3.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,-0.08,1.26,3.83,1.64,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.88,3.71,3.81,1.7,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.67,2.21,3.28,1.57,edge_in,1,1.0,0.0,2.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,-0.65,1.43,3.2,1.69,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.54,1.85,3.56,1.66,edge_in,1,2.0,2.0,5.0,1,0,1,1
2025,1H,6,2025-06-08,R,Changeup,-1.56,1.35,3.73,1.7,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-0.7,2.1,3.73,1.7,edge_in,0,1.0,1.0,3.0,0,0,1,0
2025,1H,6,2025-06-08,R,Slider,-0.78,1.49,3.73,1.65,edge_out,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-08,R,Slider,-0.21,2.32,3.56,1.66,heart,1,0.0,0.0,1.0,0,0,1,1
2025,1H,6,2025-06-08,R,Slider,0.04,1.85,3.4,1.68,edge_in,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-08,R,Sinker,0.27,2.23,3.4,1.68,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-08,R,Changeup,0.02,1.61,3.41,1.55,edge_in,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-08,R,Sinker,-0.47,2.63,3.2,1.54,heart,1,3.0,2.0,6.0,1,0,1,0
2025,1H,6,2025-06-08,R,Changeup,-1.53,0.04,3.47,1.51,beyond,0,2.0,2.0,5.0,0,0,0,0
2025,1H,6,2025-06-08,R,Changeup,0.27,0.85,3.57,1.61,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,-0.94,2.29,3.2,1.54,edge_out,1,1.0,1.0,3.0,0,0,0,1
2025,1H,6,2025-06-08,R,Changeup,-0.67,1.77,3.66,1.71,edge_in,0,1.0,0.0,2.0,0,0,1,0
2025,1H,6,2025-06-08,R,Sinker,1.15,2.82,3.66,1.66,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-08,R,Sinker,0.02,1.77,3.44,1.64,edge_in,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-08,L,Sinker,0.15,2.59,3.88,1.77,heart,1,1.0,2.0,5.0,1,0,1,1
2025,1H,6,2025-06-08,L,Slider,-2.08,1.1,3.85,1.76,beyond,0,0.0,2.0,4.0,0,0,0,0
2025,1H,6,2025-06-08,L,Slider,-0.68,1.53,3.88,1.77,edge_out,1,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-08,L,Sinker,1.22,2.22,3.88,1.77,beyond,1,0.0,1.0,2.0,0,0,0,1
2025,1H,6,2025-06-08,L,Sinker,0.2,1.92,3.88,1.77,edge_in,1,0.0,0.0,1.0,0,0,1,1
2025,1H,6,2025-06-03,R,Changeup,0.96,1.7,3.45,1.62,edge_out,1,0.0,1.0,2.0,1,0,0,0
2025,1H,6,2025-06-03,R,Sinker,-0.58,2.01,3.45,1.62,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,R,Changeup,0.68,1.52,3.14,1.5,edge_in,1,1.0,2.0,4.0,1,0,1,1
2025,1H,6,2025-06-03,R,Changeup,0.88,1.44,3.02,1.41,edge_out,0,0.0,2.0,3.0,0,0,0,0
2025,1H,6,2025-06-03,R,Sinker,-0.01,1.77,3.14,1.5,heart,1,0.0,1.0,2.0,0,0,1,0
2025,1H,6,2025-06-03,R,Sinker,0.16,2.36,3.14,1.5,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,R,Sinker,-0.51,1.89,3.42,1.58,heart,1,0.0,0.0,1.0,1,0,1,0
2025,1H,6,2025-06-03,L,Sinker,0.79,2.96,3.68,1.73,edge_in,1,0.0,1.0,2.0,1,0,1,0
2025,1H,6,2025-06-03,L,Sinker,-0.7,2.41,3.87,1.47,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,R,Changeup,0.88,2.12,3.12,1.45,edge_out,1,0.0,1.0,2.0,1,0,0,0
2025,1H,6,2025-06-03,R,Changeup,-0.09,2.07,3.12,1.45,heart,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,R,Changeup,-0.98,0.94,3.58,1.55,beyond,0,3.0,1.0,5.0,1,1,0,0
2025,1H,6,2025-06-03,R,Changeup,2.14,2.31,3.51,1.55,beyond,0,2.0,1.0,4.0,0,0,0,0
2025,1H,6,2025-06-03,R,Sinker,-1.4,2.72,3.58,1.62,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,1H,6,2025-06-03,R,Sinker,-0.8,0.99,3.58,1.62,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-03,R,Sinker,-0.06,2.67,3.55,1.62,heart,0,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,R,Sinker,0.54,2.47,3.65,1.63,heart,1,2.0,0.0,3.0,1,0,1,0
2025,1H,6,2025-06-03,R,Sinker,-0.93,1.84,3.64,1.56,edge_out,0,1.0,0.0,2.0,0,0,0,0
2025,1H,6,2025-06-03,R,Changeup,-0.7,0.99,3.64,1.56,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,1H,6,2025-06-03,R,Sinker,0.53,3.33,3.69,1.72,heart,1,1.0,1.0,3.0,1,0,1,0
2025,1H,6,2025-06-03,R,Changeup,-1.13,1.41,3.73,1.71,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,1H,6,2025-06-03,R,Changeup,0.29,1.92,3.69,1.72,edge_in,1,0.0,0.0,1.0,0,0,1,0
2025,1H,6,2025-06-03,L,Sinker,-1.03,0.35,3.4,1.42,beyond,0,3.0,2.0,6.0,1,1,0,0
2025,1H,6,2025-06-03,L,Slider,-1.59,0.9,3.41,1.39,beyond,0,2.0,2.0,5.0,0,0,0,0
