game_year,pitcher,name,is_cohort,on_phi_2026,phi_season,frame,coverage,role,med_pitches_per_outing,games,n,swings,pa_end,usage,thin,pop_member,velo,ivb_in,spin,ext,hb_in,whiff_rate,rv100,xwoba,velo_final,ivb_in_final,spin_final,whiff_rate_final,rv100_final,g_velo,g_ivb_in,g_spin,g_whiff_rate,g_rv100,z_velo,z_ivb_in,z_spin,z_whiff_rate,z_rv100,shape_grade,results_grade,shape_score,results_score,ff_elite_shape_flag,ff_elite_results_flag,ff_elite_archetype_flag,ff_elite_composite,efc_score,archetype_tier
2019,669456,Shane Bieber,False,False,False,INCIDENTAL,PARTIAL,SP,101.0,11,122,61,28,0.4959,False,True,92.9025,17.1698,2257.5082,6.432,-8.7698,0.082,3.5213,0.2806,94.0487,17.1698,2315.3064,0.145,0.0609,45.0,55.0,50.0,35.0,60.0,-0.655,0.6875,-0.0655,-1.411,0.8408,50.0,50.0,49.8899,47.1486,False,False,False,50.0,48.5193,NOT ELITE
2018,642547,Freddy Peralta,False,False,False,INCIDENTAL,PARTIAL,UNK,,7,62,26,12,0.775,True,False,90.8871,16.7535,2398.4677,7.1774,-3.42,0.1923,-2.1968,0.451,92.1971,16.7535,2464.5228,0.2069,-0.4298,35.0,55.0,60.0,50.0,45.0,-1.538,0.4991,1.0367,-0.1784,-0.4143,50.0,50.0,49.9926,47.0364,False,False,False,50.0,48.5145,NOT ELITE
2021,660853,Enyel De Los Santos,False,False,True,PHI,COMPLETE,RP,17.0,33,477,277,67,0.6844,False,True,94.8459,13.4958,2194.1384,5.8987,-13.082,0.3032,-1.453,0.4667,95.6647,13.4958,2235.4228,0.2882,-0.6723,50.0,40.0,45.0,65.0,40.0,0.1156,-0.9751,-0.6556,1.4422,-1.0348,45.0,55.0,44.9497,52.0374,False,False,False,50.0,48.4935,NOT ELITE
2021,670456,JD Hammer,False,False,True,PHI,COMPLETE,RP,18.5,20,240,107,35,0.5926,False,True,94.0054,16.6175,2298.4083,6.0062,-11.2245,0.2056,-1.4042,0.3825,94.8242,16.6175,2339.6928,0.2084,-0.5237,45.0,55.0,50.0,50.0,45.0,-0.2852,0.4375,0.1146,-0.1485,-0.6545,50.0,50.0,50.8898,45.9846,False,False,False,50.0,48.4372,NOT ELITE
2026,663767,Chase Shugart,False,True,True,PHI,COMPLETE,RP,18.0,34,81,30,20,0.0975,True,False,96.0593,15.9037,2148.963,6.2951,-8.8696,0.2667,-1.5556,0.4577,96.0593,15.9037,2148.963,0.2321,-0.414,55.0,50.0,35.0,55.0,45.0,0.3038,0.1145,-1.2942,0.3246,-0.374,45.0,50.0,47.0803,49.7533,False,False,False,50.0,48.4168,NOT ELITE
2019,605447,Jordan Romano,False,False,False,FILE,COMPLETE,RP,18.0,17,197,97,46,0.6334,False,True,94.5574,15.1724,2260.6447,7.4294,-6.4483,0.268,-2.9721,0.475,95.7036,15.1724,2318.4429,0.2481,-0.7353,50.0,50.0,50.0,55.0,40.0,0.1342,-0.2165,-0.0423,0.6436,-1.1958,50.0,50.0,49.5847,47.239,False,False,False,50.0,48.4118,NOT ELITE
2022,657746,Joe Ryan,False,False,False,INCIDENTAL,PARTIAL,UNK,,11,76,47,15,0.623,True,False,92.0382,14.9716,2174.2237,6.3882,-10.7668,0.3404,0.0013,0.3249,92.6932,14.9716,2207.2512,0.2714,-0.307,35.0,45.0,40.0,60.0,50.0,-1.3014,-0.3073,-0.8636,1.1086,-0.1004,40.0,55.0,41.7587,55.0411,False,False,False,50.0,48.3999,NOT ELITE
2018,573185,Dan Straily,False,False,False,VS_PHI,PARTIAL,SP,90.5,7,114,44,17,0.4145,False,True,90.0781,18.2526,2337.2807,6.1781,-8.4274,0.1591,0.2623,0.3945,91.3881,18.2526,2403.3358,0.1896,-0.2724,30.0,60.0,55.0,45.0,50.0,-1.9238,1.1775,0.5847,-0.5217,-0.0118,50.0,50.0,49.4613,47.3324,False,False,False,50.0,48.3969,NOT ELITE
2022,621107,Zach Eflin,False,False,True,PHI,COMPLETE,SP,80.0,15,185,107,38,0.1549,False,True,93.0811,14.1282,2175.6378,6.6822,-10.4316,0.2336,1.9703,0.2899,93.7361,14.1282,2208.6654,0.2268,0.0066,40.0,45.0,40.0,50.0,55.0,-0.8041,-0.689,-0.8532,0.2182,0.7018,40.0,55.0,42.1791,54.5996,False,False,False,50.0,48.3894,NOT ELITE
2018,656798,MLBAM 656798,False,False,False,VS_PHI,PARTIAL,SP,88.0,3,73,37,17,0.6636,True,False,93.2562,14.8668,2220.2466,6.1603,-10.3742,0.1351,4.8329,0.3516,94.5662,14.8668,2286.3016,0.1824,-0.0029,45.0,45.0,45.0,45.0,55.0,-0.4082,-0.3547,-0.2797,-0.6657,0.6775,45.0,50.0,46.5244,50.0593,False,False,False,50.0,48.2918,NOT ELITE
2021,664299,Cristian Javier,False,False,False,INCIDENTAL,PARTIAL,UNK,,12,58,29,14,0.6304,True,False,93.169,17.2593,2342.1379,5.9345,-8.0131,0.2069,-6.1897,0.4111,93.9877,17.2593,2383.4224,0.2113,-0.6264,45.0,55.0,55.0,50.0,40.0,-0.6841,0.728,0.4376,-0.0895,-0.9174,50.0,45.0,51.605,44.9656,False,False,False,50.0,48.2853,NOT ELITE
2018,592789,Noah Syndergaard,False,False,False,VS_PHI,PARTIAL,SP,100.5,7,121,63,20,0.2756,False,True,97.5554,15.4106,2181.4959,6.3554,-7.5669,0.1587,-2.4826,0.3919,98.8654,15.4106,2247.5509,0.1846,-0.545,65.0,50.0,45.0,45.0,45.0,1.642,-0.1087,-0.566,-0.6226,-0.7091,55.0,45.0,53.2244,43.3412,False,False,False,50.0,48.2828,NOT ELITE
2022,663474,Triston McKenzie,False,False,False,INCIDENTAL,PARTIAL,UNK,,12,116,53,28,0.5888,False,True,92.5509,20.6483,2305.0259,6.8181,-3.2597,0.0566,0.3164,0.327,93.2059,20.6483,2338.0534,0.1373,-0.2663,40.0,75.0,50.0,35.0,50.0,-1.0569,2.2616,0.1025,-1.5645,0.0038,55.0,45.0,54.3572,42.1966,False,False,False,50.0,48.2769,NOT ELITE
2020,608337,Lucas Giolito,False,False,False,INCIDENTAL,PARTIAL,UNK,,8,65,32,15,0.4924,True,False,94.18,18.5686,2320.4154,6.7462,-7.1926,0.125,-6.3954,0.5827,95.1625,18.5686,2369.9567,0.1814,-0.672,50.0,65.0,55.0,45.0,40.0,-0.1239,1.3205,0.3382,-0.6856,-1.0339,55.0,45.0,55.1159,41.4029,False,False,False,50.0,48.2594,NOT ELITE
2022,657140,Kyle Wright,False,False,False,VS_PHI,PARTIAL,SP,97.0,5,62,27,8,0.1867,True,False,94.6371,11.9574,2355.2258,6.5516,-11.6961,0.2963,-1.7177,0.7093,95.2921,11.9574,2388.2533,0.2405,-0.4038,50.0,35.0,55.0,55.0,45.0,-0.0621,-1.6713,0.4733,0.4917,-0.348,45.0,50.0,45.7998,50.7184,False,False,False,50.0,48.2591,NOT ELITE
2019,605452,Joe Ross,False,False,False,FILE,COMPLETE,RP,26.0,25,271,128,45,0.2381,False,True,94.1081,14.427,2148.0738,6.4904,-7.5786,0.2422,-0.11,0.5211,95.2544,14.427,2205.872,0.2335,-0.2849,50.0,45.0,40.0,55.0,50.0,-0.08,-0.5538,-0.8738,0.3522,-0.0438,45.0,55.0,44.9745,51.5421,False,False,False,50.0,48.2583,NOT ELITE
2023,660261,MLBAM 660261,False,False,False,INCIDENTAL,PARTIAL,RP,24.5,13,64,37,11,0.6095,True,False,99.0406,14.4131,2015.7031,6.925,-10.9575,0.2162,-0.7203,0.2938,99.5319,14.4131,2040.4738,0.2146,-0.3505,70.0,45.0,30.0,50.0,50.0,1.9598,-0.56,-2.0955,-0.0233,-0.2116,50.0,50.0,47.6807,48.8257,False,False,False,50.0,48.2532,NOT ELITE
2023,660853,Enyel De Los Santos,False,False,False,FILE,COMPLETE,RP,15.0,70,634,336,113,0.6044,False,True,95.629,13.083,2265.9874,6.2276,-11.4659,0.1875,0.374,0.3799,96.1203,13.083,2290.758,0.1912,-0.0693,55.0,40.0,50.0,45.0,55.0,0.3329,-1.162,-0.2468,-0.4899,0.5076,50.0,50.0,46.4136,50.0886,False,False,False,50.0,48.2511,NOT ELITE
2021,605151,Archie Bradley,False,False,True,PHI,COMPLETE,RP,17.0,50,430,215,63,0.4669,False,True,94.0291,16.4118,2131.0209,6.5779,-8.393,0.1814,0.6307,0.3911,94.8478,16.4118,2172.3054,0.1881,-0.0561,45.0,55.0,40.0,45.0,55.0,-0.2739,0.3444,-1.1218,-0.5532,0.5414,45.0,50.0,46.4958,49.9408,False,False,False,50.0,48.2183,NOT ELITE
2024,543518,Scott McGough,False,False,False,VS_PHI,PARTIAL,RP,38.0,4,55,25,15,0.6627,True,False,92.7873,18.0327,2277.6364,5.8891,-8.0313,0.16,-0.5345,0.4316,93.1148,18.0327,2294.1501,0.1971,-0.3386,40.0,60.0,50.0,45.0,50.0,-1.1004,1.0779,-0.2218,-0.3734,-0.1812,50.0,50.0,49.186,47.2273,False,False,False,50.0,48.2067,NOT ELITE
2018,457915,Javy Guerra,False,False,False,VS_PHI,PARTIAL,RP,23.0,9,86,42,19,0.5276,True,False,93.3837,18.7158,2134.2209,5.9988,-4.553,0.2381,-4.6547,0.4823,94.6937,18.7158,2200.276,0.2241,-0.6467,45.0,65.0,40.0,50.0,40.0,-0.3474,1.3871,-0.9152,0.1651,-0.9693,50.0,45.0,50.415,45.9789,False,False,False,50.0,48.1969,NOT ELITE
2019,668676,Zach Plesac,False,False,False,VS_PHI,PARTIAL,SP,90.0,8,78,40,13,0.4815,True,False,93.8526,16.3246,2161.3077,5.8615,-9.5892,0.2,-0.1308,0.4041,94.9988,16.3246,2219.1059,0.2079,-0.3154,50.0,55.0,40.0,50.0,50.0,-0.2019,0.305,-0.7761,-0.1568,-0.1217,50.0,50.0,47.7566,48.6071,False,False,False,50.0,48.1818,NOT ELITE
2018,605441,Yacksel Ríos,False,False,True,PHI,COMPLETE,RP,16.0,32,125,58,21,0.1965,False,True,96.1402,14.5033,2038.2541,6.1156,-9.1977,0.2759,-1.7464,0.3436,97.4502,14.5033,2104.3092,0.2453,-0.4753,60.0,45.0,35.0,55.0,45.0,0.9671,-0.5192,-1.624,0.587,-0.5308,45.0,50.0,46.0794,50.281,False,False,False,50.0,48.1802,NOT ELITE
2018,669456,Shane Bieber,False,False,False,INCIDENTAL,PARTIAL,UNK,,7,63,26,14,0.6774,True,False,93.0508,15.1981,2275.9841,6.3968,-10.7829,0.1923,-0.4286,0.416,94.3608,15.1981,2342.0392,0.2069,-0.3341,45.0,50.0,50.0,50.0,50.0,-0.5062,-0.2048,0.132,-0.1784,-0.1698,50.0,50.0,48.0699,48.2591,False,False,False,50.0,48.1645,NOT ELITE
2019,641745,Brad Keller,False,True,False,FILE,COMPLETE,SP,101.0,28,1131,561,284,0.4169,False,True,93.667,14.2128,2295.4969,5.9721,-0.0199,0.1836,0.0401,0.3762,94.8133,14.2128,2353.2951,0.1863,-0.1403,45.0,45.0,50.0,45.0,55.0,-0.2904,-0.6507,0.2151,-0.5877,0.326,45.0,50.0,47.5801,48.6913,False,False,False,50.0,48.1357,NOT ELITE
2020,607625,Seth Lugo,False,False,False,VS_PHI,PARTIAL,RP,33.5,4,51,25,11,0.3072,True,False,92.9725,17.7388,2249.7255,6.0392,-7.56,0.24,-6.849,1.0041,93.9551,17.7388,2299.2668,0.2217,-0.6217,45.0,60.0,50.0,50.0,40.0,-0.6997,0.9449,-0.184,0.1183,-0.9054,50.0,45.0,50.2044,46.0645,False,False,False,50.0,48.1344,NOT ELITE
2020,542585,Jose Cisnero,False,False,False,INCIDENTAL,PARTIAL,UNK,,20,53,40,31,0.6625,True,False,96.317,14.4996,2421.2642,6.0736,-9.326,0.075,-3.4774,0.5287,97.2995,14.4996,2470.8055,0.1559,-0.4755,60.0,45.0,60.0,40.0,45.0,0.8952,-0.5209,1.0831,-1.1941,-0.5313,55.0,45.0,54.858,41.3731,False,False,False,50.0,48.1156,NOT ELITE
2025,675911,Spencer Strider,False,False,False,VS_PHI,PARTIAL,SP,92.5,4,199,97,46,0.5574,False,True,95.3844,17.0937,2271.6281,6.8925,-8.7926,0.134,0.1487,0.3423,95.5482,17.0937,2279.885,0.1632,-0.2546,50.0,55.0,45.0,40.0,50.0,0.0601,0.653,-0.3271,-1.0492,0.0337,50.0,45.0,51.2864,44.9227,False,False,False,50.0,48.1045,NOT ELITE
2025,669199,MLBAM 669199,False,False,False,INCIDENTAL,PARTIAL,RP,26.5,35,101,70,60,0.387,False,True,95.002,18.524,2722.0198,6.0584,-9.1972,0.0571,-7.7376,0.5374,95.1657,18.524,2730.2767,0.1268,-0.9603,50.0,65.0,80.0,30.0,30.0,-0.1223,1.3002,2.9997,-1.7755,-1.7714,65.0,30.0,63.9253,32.2653,True,False,False,50.0,48.0953,SHAPE-ONLY
2024,663623,Jake Irvin,False,False,False,VS_PHI,PARTIAL,SP,93.0,6,111,51,29,0.2868,False,True,93.8604,15.1286,2363.8468,6.9486,-9.8281,0.2157,-1.6333,0.3221,94.1879,15.1286,2380.3606,0.2146,-0.4499,45.0,50.0,55.0,50.0,45.0,-0.5886,-0.2362,0.415,-0.0242,-0.4658,50.0,50.0,48.6338,47.5501,False,False,False,50.0,48.0919,NOT ELITE
2022,641154,Pablo Lopez,False,False,False,VS_PHI,PARTIAL,SP,91.0,9,102,46,19,0.3984,False,True,94.0627,14.0671,2187.3725,6.8843,-5.0224,0.2826,-0.2863,0.4283,94.7178,14.0671,2220.4001,0.2447,-0.325,45.0,45.0,40.0,55.0,50.0,-0.3359,-0.7167,-0.7665,0.5758,-0.1464,45.0,55.0,43.9363,52.1472,False,False,False,50.0,48.0417,NOT ELITE
2026,641816,Tyler Mahle,False,False,False,VS_PHI,PARTIAL,SP,94.0,4,175,66,30,0.4768,False,True,92.9543,17.2793,2324.0914,6.6589,-11.9253,0.197,-0.6451,0.3221,92.9543,17.2793,2324.0914,0.2046,-0.3727,40.0,55.0,50.0,50.0,45.0,-1.1769,0.737,-0.0006,-0.2232,-0.2683,50.0,50.0,48.5316,47.5425,False,False,False,50.0,48.0371,NOT ELITE
2018,544931,Stephen Strasburg,False,False,False,VS_PHI,PARTIAL,SP,99.0,9,146,68,30,0.4257,False,True,93.6034,15.2786,2151.6027,6.8801,-8.8044,0.2059,0.6295,0.2957,94.9134,15.2786,2217.6578,0.2094,-0.2149,50.0,50.0,40.0,50.0,50.0,-0.2426,-0.1684,-0.7868,-0.1283,0.1353,45.0,50.0,46.0074,50.0347,False,False,False,50.0,48.0211,NOT ELITE
2021,592332,Kevin Gausman,False,False,False,VS_PHI,PARTIAL,SP,108.0,7,103,45,20,0.5049,False,True,93.6204,17.8206,2288.6893,6.4398,-11.1915,0.0889,0.3204,0.4258,94.4392,17.8206,2329.9737,0.1581,-0.2723,45.0,60.0,50.0,40.0,50.0,-0.4688,0.9819,0.0428,-1.1506,-0.0116,50.0,45.0,51.8533,44.1887,False,False,False,50.0,48.021,NOT ELITE
2023,458681,Lance Lynn,False,False,False,VS_PHI,PARTIAL,SP,107.0,7,85,46,15,0.4359,True,False,92.2588,13.2974,2459.7792,6.3788,-3.0593,0.2609,-1.8,0.3541,92.7501,13.2974,2484.5499,0.2349,-0.4357,35.0,40.0,60.0,55.0,45.0,-1.2743,-1.0649,1.1846,0.3806,-0.4295,45.0,50.0,46.1513,49.7556,False,False,False,50.0,47.9534,NOT ELITE
2025,664062,Tony Gonsolin,False,False,False,TEAM,COMPLETE,SP,88.0,7,245,115,66,0.4023,False,True,93.5012,16.5757,2235.7633,5.9192,-10.1295,0.2348,-0.8155,0.4073,93.665,16.5757,2244.0201,0.2278,-0.4184,40.0,55.0,45.0,50.0,45.0,-0.838,0.4186,-0.5921,0.2398,-0.3854,45.0,50.0,46.6284,49.2723,False,False,False,50.0,47.9504,NOT ELITE
2020,608723,Austin Voth,False,False,False,VS_PHI,PARTIAL,SP,105.0,3,69,35,14,0.6106,True,False,92.287,17.8261,2286.2174,6.458,-7.6643,0.0857,1.829,0.3513,93.2695,17.8261,2335.7587,0.1645,-0.1995,40.0,60.0,50.0,40.0,50.0,-1.0266,0.9844,0.0856,-1.0235,0.1746,50.0,45.0,50.1447,45.7557,False,False,False,50.0,47.9502,NOT ELITE
2021,571945,Miles Mikolas,False,False,False,FILE,COMPLETE,SP,84.0,9,187,91,38,0.2638,False,True,93.1984,13.5035,2300.7914,6.4005,-4.139,0.1758,1.9144,0.3382,94.0172,13.5035,2342.0759,0.1902,0.0015,45.0,40.0,50.0,45.0,55.0,-0.67,-0.9717,0.1322,-0.5099,0.6887,45.0,50.0,44.9684,50.8938,False,False,False,50.0,47.9311,NOT ELITE
2024,641927,Bailey Ober,False,False,False,VS_PHI,PARTIAL,SP,83.0,6,58,37,21,0.4203,True,False,91.5586,16.5931,2317.5172,7.2448,-8.2779,0.1622,3.9776,0.2234,91.8861,16.5931,2334.031,0.1932,-0.1099,35.0,55.0,50.0,45.0,55.0,-1.6863,0.4265,0.0728,-0.4515,0.4039,45.0,50.0,46.0433,49.7617,False,False,False,50.0,47.9025,NOT ELITE
2021,640444,MLBAM 640444,False,False,False,VS_PHI,PARTIAL,SP,93.5,11,101,27,10,0.3079,False,True,93.4208,17.16,2397.9208,6.3574,-3.2733,0.0741,-2.0832,0.1766,94.2396,17.16,2439.2052,0.1683,-0.4782,45.0,55.0,60.0,40.0,45.0,-0.564,0.683,0.8497,-0.9478,-0.5383,55.0,45.0,53.229,42.5695,False,False,False,50.0,47.8992,NOT ELITE
2020,607067,Colin Rea,False,False,False,FILE,COMPLETE,RP,19.0,9,96,51,24,0.3983,True,False,93.0812,14.075,2239.0632,6.5656,-7.59,0.1961,2.5583,0.3213,94.0638,14.075,2288.6045,0.2053,-0.0937,45.0,45.0,45.0,50.0,55.0,-0.6478,-0.7131,-0.2627,-0.2103,0.4452,45.0,55.0,44.588,51.1745,False,False,False,50.0,47.8812,NOT ELITE
2019,543243,Sonny Gray,False,False,False,VS_PHI,PARTIAL,SP,93.5,10,87,43,17,0.2797,True,False,93.5161,14.5531,2565.0575,6.4828,-1.6234,0.093,-3.008,0.3209,94.6624,14.5531,2622.8557,0.1613,-0.5278,45.0,45.0,70.0,40.0,45.0,-0.3624,-0.4967,2.2062,-1.087,-0.6651,55.0,45.0,54.4904,41.2395,False,False,False,50.0,47.865,NOT ELITE
2019,502624,Chase Anderson,False,False,False,FILE,COMPLETE,SP,81.5,31,998,547,162,0.4172,False,True,93.3436,16.9109,2165.5261,5.7333,-8.6862,0.2285,-0.7488,0.4045,94.4899,16.9109,2223.3242,0.2271,-0.5301,45.0,55.0,45.0,50.0,45.0,-0.4446,0.5703,-0.7449,0.2257,-0.6709,50.0,50.0,47.9357,47.7739,False,False,False,50.0,47.8548,NOT ELITE
2023,547179,Michael Lorenzen,False,False,True,PHI,COMPLETE,SP,88.0,14,299,136,57,0.3637,False,True,94.0983,16.1314,2420.5953,5.8314,-11.7632,0.1471,-0.6856,0.4484,94.5896,16.1314,2445.366,0.1665,-0.4058,45.0,50.0,60.0,40.0,45.0,-0.3971,0.2175,0.8952,-0.9832,-0.3532,50.0,45.0,52.3854,43.3182,False,False,False,50.0,47.8518,NOT ELITE
2021,571670,Dylan Floro,False,False,False,VS_PHI,PARTIAL,RP,17.0,12,50,26,9,0.3049,True,False,93.5,15.7776,2205.72,6.368,-9.6504,0.2308,-1.016,0.3892,94.3188,15.7776,2247.0044,0.219,-0.359,45.0,50.0,45.0,50.0,50.0,-0.5262,0.0574,-0.57,0.0644,-0.2333,45.0,50.0,46.5373,49.1558,False,False,False,50.0,47.8465,NOT ELITE
2023,571945,Miles Mikolas,False,False,False,FILE,COMPLETE,SP,95.0,35,830,456,203,0.2596,False,True,93.3318,15.1167,2276.0639,6.356,-5.6837,0.1886,0.1773,0.3374,93.8231,15.1167,2300.8346,0.1913,-0.1092,40.0,50.0,50.0,45.0,55.0,-0.7626,-0.2417,-0.1724,-0.4879,0.4056,45.0,50.0,46.0778,49.5886,False,False,False,50.0,47.8332,NOT ELITE
2019,615698,Cal Quantrill,False,False,False,FILE,COMPLETE,SP,86.0,22,357,186,83,0.2004,False,True,94.5246,15.9983,2135.2605,6.2417,-8.0834,0.1774,0.2168,0.3986,95.6709,15.9983,2193.0587,0.1858,-0.1935,50.0,50.0,40.0,45.0,50.0,0.1186,0.1573,-0.9685,-0.5982,0.19,45.0,50.0,47.6914,47.9591,False,False,False,50.0,47.8253,NOT ELITE
2022,656793,Nick Nelson,False,False,True,PHI,COMPLETE,RP,25.0,47,517,256,94,0.4294,False,True,96.2625,16.4836,1968.53,6.2611,-6.5605,0.2109,-0.0513,0.352,96.9175,16.4836,2001.5575,0.2114,-0.2391,55.0,55.0,25.0,50.0,50.0,0.713,0.3769,-2.383,-0.0876,0.0734,45.0,50.0,45.69,49.9294,False,False,False,50.0,47.8097,NOT ELITE
2021,592135,Cam Bedrosian,False,False,True,PHI,COMPLETE,RP,19.0,15,109,49,16,0.4977,False,True,92.9679,18.8147,2242.422,5.9697,-3.9853,0.2041,-3.8541,0.492,93.7867,18.8147,2283.7064,0.2092,-0.6509,40.0,65.0,45.0,50.0,40.0,-0.78,1.4318,-0.2989,-0.1325,-0.9799,50.0,45.0,51.1764,44.4383,False,False,False,50.0,47.8074,NOT ELITE
2024,458681,Lance Lynn,False,False,False,VS_PHI,PARTIAL,SP,86.0,7,98,41,14,0.4033,True,False,91.9939,14.1992,2440.6735,6.3673,-5.0535,0.2439,-1.101,0.4128,92.3214,14.1992,2457.1872,0.2264,-0.3927,35.0,45.0,60.0,50.0,45.0,-1.4787,-0.6569,0.9825,0.2111,-0.3196,45.0,50.0,46.1564,49.4576,False,False,False,50.0,47.807,NOT ELITE
2024,607067,Colin Rea,False,False,False,FILE,COMPLETE,SP,87.0,32,518,283,156,0.1955,False,True,92.9745,13.8053,2174.1718,6.6429,-6.5305,0.2509,0.384,0.2989,93.302,13.8053,2190.6856,0.2447,-0.0982,40.0,40.0,40.0,55.0,55.0,-1.0111,-0.8351,-0.986,0.5763,0.4338,40.0,55.0,40.5594,55.0504,False,False,False,50.0,47.8049,NOT ELITE
2022,680686,Josiah Gray,False,False,False,VS_PHI,PARTIAL,SP,100.0,10,159,76,30,0.4087,False,True,94.4629,18.1457,2215.4969,5.6,-9.4204,0.2237,-3.6258,0.4183,95.1179,18.1457,2248.5244,0.2194,-0.7505,50.0,60.0,45.0,50.0,40.0,-0.1451,1.1291,-0.5588,0.0717,-1.2348,50.0,45.0,51.4171,44.1842,False,False,False,50.0,47.8007,NOT ELITE
2021,677651,MLBAM 677651,False,False,False,INCIDENTAL,PARTIAL,UNK,,11,60,29,15,0.3947,True,False,92.8633,18.348,2335.1667,6.2,-5.62,0.069,-2.035,0.4885,93.6821,18.348,2376.4511,0.1643,-0.4182,40.0,60.0,55.0,40.0,45.0,-0.8298,1.2206,0.3861,-1.0266,-0.3847,50.0,45.0,52.5898,42.9435,False,False,False,50.0,47.7666,NOT ELITE
2025,691587,MLBAM 691587,False,False,False,INCIDENTAL,PARTIAL,UNK,,20,106,99,95,0.6463,False,True,97.8717,17.6819,2687.2453,6.4698,-10.2125,0.0202,-6.9368,0.4328,98.0355,17.6819,2695.5022,0.0902,-0.9175,60.0,60.0,75.0,25.0,35.0,1.2462,0.9192,2.7428,-2.505,-1.6618,65.0,30.0,66.3605,29.1658,True,False,False,50.0,47.7632,SHAPE-ONLY
2020,667498,MLBAM 667498,False,False,False,VS_PHI,PARTIAL,SP,62.0,2,52,28,13,0.4194,True,False,92.2308,16.3408,2322.8846,6.1288,-9.6508,0.1071,1.9558,0.4572,93.2133,16.3408,2372.4259,0.1782,-0.224,40.0,55.0,55.0,40.0,50.0,-1.0534,0.3123,0.3564,-0.7506,0.1118,50.0,45.0,48.7177,46.8062,False,False,False,50.0,47.7619,NOT ELITE
2021,641729,Joe Jimenez,False,False,False,INCIDENTAL,PARTIAL,UNK,,29,55,41,35,0.5556,True,False,94.9582,17.5724,2491.0182,6.3564,-8.5527,0.0244,-7.04,0.4407,95.7769,17.5724,2532.3026,0.1337,-0.6528,50.0,60.0,65.0,35.0,40.0,0.1692,0.8696,1.5373,-1.6367,-0.9849,60.0,40.0,58.587,36.8916,True,False,False,50.0,47.7393,SHAPE-ONLY
2018,605446,Dereck Rodriguez,False,False,False,VS_PHI,PARTIAL,SP,85.0,7,59,32,13,0.396,True,False,91.9051,16.0027,2070.2712,6.2271,-4.7024,0.375,-3.0051,0.3402,93.2151,16.0027,2136.3263,0.2722,-0.4669,40.0,50.0,35.0,60.0,45.0,-1.0525,0.1593,-1.3875,1.1248,-0.5092,40.0,55.0,42.3975,53.0778,False,False,False,50.0,47.7376,NOT ELITE
2024,572143,MLBAM 572143,False,False,False,INCIDENTAL,PARTIAL,RP,37.0,18,65,45,35,0.5372,True,False,94.3354,16.6191,2295.8462,6.7738,-4.1797,0.1333,-0.3185,0.459,94.6629,16.6191,2312.3599,0.1779,-0.3281,45.0,55.0,50.0,40.0,50.0,-0.3621,0.4382,-0.0873,-0.7563,-0.1543,50.0,45.0,49.9628,45.4475,False,False,False,50.0,47.7052,NOT ELITE
2022,592836,Taijuan Walker,False,True,False,FILE,COMPLETE,SP,93.0,29,744,315,115,0.2976,False,True,93.7074,17.364,2147.9879,6.0171,-10.0989,0.2127,-0.5117,0.4094,94.3624,17.364,2181.0154,0.2128,-0.4032,45.0,60.0,40.0,50.0,45.0,-0.5054,0.7753,-1.0574,-0.0593,-0.3463,50.0,50.0,47.375,47.972,False,False,False,50.0,47.6735,NOT ELITE
2026,677952,Braxton Ashcraft,False,False,False,VS_PHI,PARTIAL,SP,98.5,3,63,37,12,0.3043,True,False,97.5889,14.9105,2336.2698,6.3984,-10.2914,0.1351,-4.8444,0.6803,97.5889,14.9105,2336.2698,0.1824,-0.5768,60.0,45.0,50.0,45.0,40.0,1.0332,-0.335,0.0893,-0.6657,-0.7904,50.0,45.0,52.6253,42.7199,False,False,False,50.0,47.6726,NOT ELITE
2023,592791,Jameson Taillon,False,False,False,FILE,COMPLETE,SP,87.0,30,889,411,185,0.351,False,True,93.6952,16.8614,2329.3119,6.7369,-7.7694,0.2068,-0.9715,0.4187,94.1864,16.8614,2354.0826,0.2076,-0.6184,45.0,55.0,50.0,50.0,40.0,-0.5893,0.5479,0.2209,-0.1631,-0.8968,50.0,45.0,50.5983,44.7005,False,False,False,50.0,47.6494,NOT ELITE
2018,608717,Chris Stratton,False,False,False,VS_PHI,PARTIAL,SP,95.5,9,148,54,19,0.5034,False,True,91.2432,15.0754,2434.6419,6.2432,-3.6819,0.1296,0.6277,0.4382,92.5533,15.0754,2500.697,0.1724,-0.2137,35.0,45.0,65.0,40.0,50.0,-1.3681,-0.2603,1.3039,-0.8651,0.1382,50.0,45.0,48.918,46.3658,False,False,False,50.0,47.6419,NOT ELITE
2019,605397,Joe Musgrove,False,False,False,VS_PHI,PARTIAL,SP,90.0,8,83,46,17,0.3333,True,False,92.7735,13.1104,2411.1928,5.6241,-5.5113,0.1739,0.4602,0.426,93.9198,13.1104,2468.991,0.1957,-0.2725,45.0,40.0,60.0,45.0,50.0,-0.7165,-1.1496,1.0697,-0.4005,-0.0122,50.0,50.0,47.3453,47.9369,False,False,False,50.0,47.6411,NOT ELITE
2023,668909,MLBAM 668909,False,False,False,VS_PHI,PARTIAL,SP,81.0,3,60,26,12,0.5882,True,False,94.535,15.644,2178.2833,7.5217,-10.146,0.1538,2.3217,0.2927,95.0263,15.644,2203.054,0.1947,-0.1896,50.0,50.0,40.0,45.0,50.0,-0.1888,-0.003,-0.8946,-0.4212,0.1999,45.0,50.0,46.3783,48.8935,False,False,False,50.0,47.6359,NOT ELITE
