entity,player_name,game_year,plate_apps,pitches,ba,obp,slg,ops,woba,krate,whiff_rate,chase_rate,hard_hit_rate,barrel_rate,runs_created,rc_per_pa
Phillies Hitters,"Stott, Bryson",2026,473,1974,0.26555023923444976,0.3425531914893617,0.41866028708133973,0.7612134785707014,0.3351808510638297,0.16701902748414377,0.18742442563482467,0.30784123910939015,0.39244186046511625,0.061046511627906974,57,0.12050739957716702
Phillies Hitters,"Stubbs, Garrett",2022,121,505,0.2641509433962264,0.35,0.46226415094339623,0.8122641509433962,0.3546916666666667,0.24793388429752067,0.21212121212121213,0.2798507462686567,0.2727272727272727,0.05194805194805195,17,0.14049586776859505
Phillies Hitters,"Stubbs, Garrett",2023,125,496,0.20353982300884957,0.27419354838709675,0.2831858407079646,0.5573793890950614,0.25222580645161286,0.232,0.22844827586206898,0.3110236220472441,0.17647058823529413,0.0,12,0.096
Phillies Hitters,"Stubbs, Garrett",2024,187,746,0.2073170731707317,0.2956989247311828,0.2621951219512195,0.5578940466824023,0.25776881720430106,0.26737967914438504,0.24864864864864866,0.328042328042328,0.09565217391304348,0.0,12,0.06417112299465241
Phillies Hitters,"Stubbs, Garrett",2026,46,169,0.12195121951219512,0.1956521739130435,0.12195121951219512,0.3176033934252386,0.15867391304347828,0.21739130434782608,0.2087912087912088,0.3917525773195876,0.3125,0.0,2,0.043478260869565216
Phillies Hitters,"Sweeney, Darnell",2015,98,383,0.17647058823529413,0.2857142857142857,0.35294117647058826,0.6386554621848739,0.2848061224489796,0.2755102040816326,0.2934131736526946,0.27638190954773867,0.3448275862068966,0.06896551724137931,11,0.11224489795918367
Phillies Hitters,"Torreyes, Ronald",2021,342,1170,0.24213836477987422,0.2818991097922849,0.34591194968553457,0.6278110594778195,0.2741364985163205,0.11988304093567251,0.1423948220064725,0.32098765432098764,0.1413427561837456,0.0035335689045936395,46,0.13450292397660818
Phillies Hitters,"Turner, Trea",2023,745,2883,0.2714078374455733,0.32348993288590605,0.4702467343976778,0.7937366672835838,0.33995167785234903,0.21208053691275167,0.297279792746114,0.35723431498079383,0.43609022556390975,0.08834586466165413,83,0.11140939597315436
Phillies Hitters,"Turner, Trea",2024,558,2121,0.29118773946360155,0.33512544802867383,0.45977011494252873,0.7948955629712026,0.34443189964157706,0.18458781362007168,0.2667844522968198,0.33787465940054495,0.4043062200956938,0.06698564593301436,63,0.11290322580645161
Phillies Hitters,"Turner, Trea",2025,660,2479,0.30049261083743845,0.3515151515151515,0.4482758620689655,0.7997910135841171,0.3471651515151515,0.1696969696969697,0.2531446540880503,0.3092053501180173,0.4153225806451613,0.056451612903225805,77,0.11666666666666667
Phillies Hitters,"Turner, Trea",2026,538,2028,0.24748490945674045,0.2992565055762082,0.3963782696177062,0.6956347751939145,0.3042756052141527,0.2137546468401487,0.2700871248789932,0.3424528301886792,0.3974025974025974,0.06233766233766234,48,0.08921933085501858
Phillies Hitters,"Utley, Chase",2015,282,1060,0.21686746987951808,0.28368794326241137,0.3333333333333333,0.6170212765957447,0.2659892086330935,0.12411347517730496,0.12971698113207547,0.2392857142857143,0.2986425339366516,0.02262443438914027,31,0.1099290780141844
Phillies Hitters,"Valentín, Jesmuel",2018,89,376,0.17721518987341772,0.25842696629213485,0.3037974683544304,0.5622244346465652,0.2499325842696629,0.2696629213483146,0.27631578947368424,0.1945945945945946,0.16071428571428573,0.017857142857142856,6,0.06741573033707865
Phillies Hitters,"Velasquez, Vince",2016,44,163,0.2,0.21951219512195122,0.225,0.4445121951219512,0.1970487804878049,0.36363636363636365,0.28735632183908044,0.27941176470588236,0.3333333333333333,0.0,1,0.022727272727272728
Phillies Hitters,"Velasquez, Vince",2018,45,162,0.225,0.225,0.25,0.475,0.20717500000000003,0.24444444444444444,0.19318181818181818,0.3088235294117647,0.29411764705882354,0.029411764705882353,1,0.022222222222222223
Phillies Hitters,"Velasquez, Vince",2019,36,135,0.23333333333333334,0.28125,0.3333333333333333,0.6145833333333333,0.266875,0.25,0.24285714285714285,0.35714285714285715,0.24,0.0,3,0.08333333333333333
Phillies Hitters,"Vierling, Matt",2021,76,300,0.323943661971831,0.35526315789473684,0.4788732394366197,0.8341363973313565,0.3559078947368421,0.2631578947368421,0.2462686567164179,0.2676056338028169,0.5384615384615384,0.038461538461538464,6,0.07894736842105263
Phillies Hitters,"Vierling, Matt",2022,372,1450,0.24260355029585798,0.29380053908355797,0.34615384615384615,0.6399543852374041,0.28206738544474397,0.1989247311827957,0.19598765432098766,0.2857142857142857,0.47601476014760147,0.04797047970479705,34,0.0913978494623656
Phillies Hitters,"Walker, Neil",2020,41,172,0.23076923076923078,0.24390243902439024,0.3076923076923077,0.551594746716698,0.23685365853658538,0.3170731707317073,0.28205128205128205,0.3068181818181818,0.1111111111111111,0.037037037037037035,3,0.07317073170731707
Phillies Hitters,"Wheeler, Zack",2021,73,273,0.16176470588235295,0.16176470588235295,0.19117647058823528,0.3529411764705882,0.15286764705882352,0.5342465753424658,0.3602941176470588,0.43902439024390244,0.14705882352941177,0.0,3,0.0410958904109589
Phillies Hitters,"Williams, Jerome",2015,37,107,0.0625,0.09090909090909091,0.09375,0.1846590909090909,0.08557575757575757,0.3783783783783784,0.34545454545454546,0.30434782608695654,0.19047619047619047,0.0,1,0.02702702702702703
Phillies Hitters,"Williams, Luke",2021,108,413,0.24489795918367346,0.3148148148148148,0.3163265306122449,0.6311413454270598,0.2832962962962963,0.21296296296296297,0.19791666666666666,0.2559241706161137,0.25333333333333335,0.0,7,0.06481481481481481
Phillies Hitters,"Williams, Nick",2017,343,1217,0.28753993610223644,0.33819241982507287,0.4728434504792332,0.8110358703043061,0.3441224489795918,0.282798833819242,0.34492350486787204,0.3854660347551343,0.41363636363636364,0.07727272727272727,56,0.16326530612244897
Phillies Hitters,"Williams, Nick",2018,446,1704,0.25552825552825553,0.32062780269058294,0.4250614250614251,0.745689227752008,0.32458520179372197,0.24887892376681614,0.2702380952380952,0.30164319248826293,0.375,0.06756756756756757,50,0.11210762331838565
Phillies Hitters,"Williams, Nick",2019,112,455,0.1509433962264151,0.19642857142857142,0.24528301886792453,0.441711590296496,0.19326785714285713,0.38392857142857145,0.2863070539419087,0.3729508196721312,0.30158730158730157,0.06349206349206349,6,0.05357142857142857
Phillies Hitters,"Wilson, Weston",2024,102,390,0.2717391304347826,0.3333333333333333,0.4673913043478261,0.8007246376811594,0.34409803921568627,0.28431372549019607,0.3407821229050279,0.2766990291262136,0.5079365079365079,0.14285714285714285,10,0.09803921568627451
Phillies Hitters,"Wilson, Weston",2025,125,536,0.1981981981981982,0.28225806451612906,0.36936936936936937,0.6516274338854984,0.2876854838709677,0.272,0.3008474576271186,0.24621212121212122,0.41025641025641024,0.10256410256410256,17,0.136
