player_name,batter,game_year,stand,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,whiffs,whiff_rate,chases,ooz,chase_rate,bips,hard_hits,hard_hit_rate,bips_barrel,barrels,barrel_rate,runs_created,rc_per_pa,floor,in_population
"Harper, Bryce",547180,2020,L,236,973,190,51,41,41,2,43,2,27,9,2,13,150,0.26842105263157895,0.4,0.5421052631578948,0.9421052631578948,0.2736842105263158,0.18220338983050846,0.17372881355932204,0.27941176470588236,0.3997489361702128,447.0,128.0,0.28635346756152125,168.0,593.0,0.28330522765598654,150.0,76.0,0.5066666666666667,150.0,26.0,0.17333333333333334,37,0.15677966101694915,11,True
"Harper, Bryce",547180,2021,L,585,2401,488,151,86,86,5,134,4,73,42,1,35,360,0.3094262295081967,0.41509433962264153,0.6147540983606558,1.0298484379832973,0.30532786885245905,0.22905982905982905,0.147008547008547,0.3591331269349845,0.43098799313893654,1139.0,364.0,0.31957857769973663,327.0,1323.0,0.2471655328798186,360.0,179.0,0.49722222222222223,360.0,65.0,0.18055555555555555,88,0.15042735042735042,11,True
"Harper, Bryce",547180,2022,L,487,1854,433,128,42,42,4,101,7,68,35,1,24,340,0.2956120092378753,0.35802469135802467,0.5473441108545035,0.9053688022125281,0.25173210161662823,0.20739219712525667,0.08624229979466119,0.33015873015873015,0.3855843621399177,1055.0,306.0,0.2900473933649289,375.0,1032.0,0.3633720930232558,340.0,167.0,0.49117647058823527,340.0,49.0,0.14411764705882352,79,0.162217659137577,11,True
"Harper, Bryce",547180,2023,L,591,2250,499,146,83,83,5,130,4,90,29,1,26,373,0.2925851703406814,0.39593908629441626,0.5110220440881763,0.9069611303825926,0.21843687374749493,0.21996615905245348,0.1404399323181049,0.345821325648415,0.3902148900169204,1139.0,381.0,0.334503950834065,441.0,1354.0,0.3257016248153619,373.0,178.0,0.4772117962466488,373.0,61.0,0.16353887399463807,82,0.13874788494077833,11,True
"Harper, Bryce",547180,2024,L,637,2547,562,161,70,70,2,143,2,86,44,0,31,422,0.28647686832740216,0.3663522012578616,0.5302491103202847,0.8966013115781463,0.2437722419928825,0.22448979591836735,0.10989010989010989,0.3333333333333333,0.3840377358490566,1339.0,361.0,0.26960418222554144,480.0,1447.0,0.331720801658604,422.0,204.0,0.4834123222748815,422.0,46.0,0.10900473933649289,95,0.14913657770800628,11,True
"Harper, Bryce",547180,2025,L,592,2241,516,134,67,67,6,124,3,74,33,0,27,395,0.2596899224806202,0.34966216216216217,0.4806201550387597,0.8302823172009219,0.22093023255813954,0.20945945945945946,0.11317567567567567,0.2907608695652174,0.3584662162162162,1217.0,374.0,0.3073130649137223,457.0,1279.0,0.35731039874902265,395.0,187.0,0.47341772151898737,395.0,47.0,0.1189873417721519,79,0.13344594594594594,11,True
"Harper, Bryce",547180,2026,L,538,2133,442,115,88,85,1,112,7,64,23,3,25,337,0.26018099547511314,0.379182156133829,0.49547511312217196,0.874657269256001,0.23529411764705882,0.20817843866171004,0.16356877323420074,0.28846153846153844,0.37722242990654203,1049.0,315.0,0.30028598665395617,407.0,1235.0,0.32955465587044536,337.0,151.0,0.44807121661721067,337.0,37.0,0.10979228486646884,73,0.13568773234200743,11,True
"Harrison, Josh",543281,2023,R,114,392,103,21,3,3,6,20,2,16,3,0,2,85,0.20388349514563106,0.2631578947368421,0.2912621359223301,0.5544200306591722,0.08737864077669902,0.17543859649122806,0.02631578947368421,0.2289156626506024,0.24835087719298243,201.0,44.0,0.21890547263681592,54.0,175.0,0.30857142857142855,85.0,22.0,0.25882352941176473,85.0,2.0,0.023529411764705882,11,0.09649122807017543,12,True
"Haseley, Adam",656514,2019,L,241,976,222,59,13,13,5,60,0,40,14,0,5,163,0.26576576576576577,0.32083333333333336,0.3963963963963964,0.7172297297297298,0.13063063063063063,0.24896265560165975,0.05394190871369295,0.34394904458598724,0.3087625,487.0,140.0,0.2874743326488706,155.0,510.0,0.30392156862745096,163.0,47.0,0.2883435582822086,163.0,6.0,0.03680981595092025,30,0.12448132780082988,11,True
"Haseley, Adam",656514,2020,L,91,369,79,22,6,6,2,17,1,17,5,0,0,66,0.27848101265822783,0.3409090909090909,0.34177215189873417,0.682681242807825,0.06329113924050633,0.18681318681318682,0.06593406593406594,0.3492063492063492,0.305125,158.0,24.0,0.1518987341772152,54.0,195.0,0.27692307692307694,66.0,21.0,0.3181818181818182,66.0,1.0,0.015151515151515152,13,0.14285714285714285,11,True
"Haseley, Adam",656514,2021,L,21,88,21,4,0,0,0,4,0,3,1,0,0,17,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.0,0.23529411764705882,0.18471428571428572,45.0,12.0,0.26666666666666666,14.0,46.0,0.30434782608695654,17.0,3.0,0.17647058823529413,17.0,0.0,0.0,0,0.0,11,True
"Hays, Austin",669720,2024,R,84,281,82,20,0,0,2,22,0,13,5,0,2,60,0.24390243902439024,0.2619047619047619,0.3780487804878049,0.6399535423925669,0.13414634146341464,0.2619047619047619,0.0,0.3103448275862069,0.27709523809523806,166.0,48.0,0.2891566265060241,62.0,133.0,0.46616541353383456,60.0,18.0,0.3,60.0,3.0,0.05,6,0.07142857142857142,12,True
"Hellickson, Jeremy",476451,2016,R,66,265,54,9,4,4,0,24,0,8,1,0,0,38,0.16666666666666666,0.22413793103448276,0.18518518518518517,0.40932311621966794,0.018518518518518517,0.36363636363636365,0.06060606060606061,0.3,0.19017241379310346,116.0,24.0,0.20689655172413793,32.0,110.0,0.2909090909090909,38.0,1.0,0.02631578947368421,38.0,0.0,0.0,4,0.06060606060606061,12,True
"Hellickson, Jeremy",476451,2017,R,39,171,33,3,3,3,0,9,0,1,1,1,0,27,0.09090909090909091,0.16666666666666666,0.18181818181818182,0.3484848484848485,0.09090909090909091,0.23076923076923078,0.07692307692307693,0.125,0.15944444444444444,71.0,12.0,0.16901408450704225,22.0,86.0,0.2558139534883721,27.0,2.0,0.07407407407407407,27.0,0.0,0.0,2,0.05128205128205128,12,True
"Hernández, César",514917,2015,L,318,1183,284,72,28,28,1,59,1,55,13,3,1,230,0.2535211267605634,0.321656050955414,0.33098591549295775,0.6526419664483718,0.07746478873239437,0.18553459119496854,0.0880503144654088,0.31555555555555553,0.29166878980891714,541.0,109.0,0.20147874306839186,149.0,606.0,0.24587458745874588,230.0,62.0,0.26956521739130435,230.0,3.0,0.013043478260869565,26,0.08176100628930817,11,True
"Hernández, César",514917,2015,R,134,445,121,38,12,11,1,27,0,30,7,1,0,94,0.3140495867768595,0.3805970149253731,0.3884297520661157,0.7690267669914888,0.07438016528925617,0.20149253731343283,0.08955223880597014,0.40425531914893614,0.33903007518796996,224.0,57.0,0.2544642857142857,75.0,227.0,0.3303964757709251,94.0,25.0,0.26595744680851063,94.0,1.0,0.010638297872340425,11,0.08208955223880597,12,True
"Hernández, César",514917,2016,L,471,1897,409,114,54,52,2,86,1,89,10,9,6,329,0.2787286063569682,0.3648068669527897,0.39119804400978,0.7560049109625697,0.11246943765281175,0.18259023354564755,0.11464968152866242,0.33962264150943394,0.3322133620689655,831.0,165.0,0.19855595667870035,210.0,972.0,0.21604938271604937,329.0,97.0,0.2948328267477204,329.0,7.0,0.02127659574468085,34,0.07218683651804671,11,True
"Hernández, César",514917,2016,R,151,530,138,47,12,10,0,30,1,41,4,2,0,109,0.34057971014492755,0.39072847682119205,0.39855072463768115,0.7892792014588732,0.0579710144927536,0.1986754966887417,0.07947019867549669,0.43119266055045874,0.3423758389261744,265.0,56.0,0.21132075471698114,83.0,267.0,0.31086142322097376,109.0,31.0,0.28440366972477066,109.0,1.0,0.009174311926605505,8,0.052980132450331126,12,True
"Hernández, César",514917,2017,L,398,1649,351,105,43,43,3,83,1,83,13,2,7,269,0.29914529914529914,0.3793969849246231,0.4074074074074074,0.7868043923320305,0.10826210826210825,0.20854271356783918,0.10804020100502512,0.37404580152671757,0.34607788944723616,674.0,140.0,0.20771513353115728,175.0,825.0,0.21212121212121213,269.0,71.0,0.26394052044609667,269.0,6.0,0.022304832713754646,28,0.07035175879396985,11,True
"Hernández, César",514917,2017,R,178,667,160,45,17,17,1,21,0,26,13,4,2,139,0.28125,0.3539325842696629,0.45,0.803932584269663,0.16875,0.11797752808988764,0.09550561797752809,0.31386861313868614,0.34544943820224716,278.0,58.0,0.20863309352517986,60.0,326.0,0.18404907975460122,139.0,50.0,0.3597122302158273,139.0,6.0,0.04316546762589928,9,0.05056179775280899,12,True
"Hernández, César",514917,2018,L,528,2245,454,112,66,66,4,123,3,84,12,2,14,335,0.24669603524229075,0.34535104364326374,0.3744493392070485,0.7198003828503122,0.12775330396475773,0.23295454545454544,0.125,0.30625,0.3204819734345351,872.0,184.0,0.21100917431192662,207.0,1114.0,0.18581687612208259,335.0,83.0,0.24776119402985075,335.0,15.0,0.04477611940298507,46,0.08712121212121213,11,True
"Hernández, César",514917,2018,R,176,764,151,41,25,25,0,32,0,36,3,1,1,119,0.271523178807947,0.375,0.32450331125827814,0.6995033112582781,0.05298013245033112,0.18181818181818182,0.14204545454545456,0.3389830508474576,0.31977272727272726,278.0,49.0,0.17625899280575538,62.0,384.0,0.16145833333333334,119.0,46.0,0.3865546218487395,119.0,4.0,0.03361344537815126,17,0.09659090909090909,12,True
"Hernández, César",514917,2019,L,479,1926,441,126,30,30,6,78,2,88,22,3,13,365,0.2857142857142857,0.33820459290187893,0.4376417233560091,0.775846316257888,0.1519274376417234,0.162839248434238,0.06263048016701461,0.3210227272727273,0.33017745302713986,868.0,150.0,0.1728110599078341,262.0,976.0,0.26844262295081966,365.0,104.0,0.28493150684931506,365.0,13.0,0.03561643835616438,57,0.11899791231732777,11,True
"Hernández, César",514917,2019,R,184,674,171,45,11,11,0,22,2,35,9,0,1,151,0.2631578947368421,0.30434782608695654,0.3333333333333333,0.6376811594202898,0.07017543859649122,0.11956521739130435,0.059782608695652176,0.29333333333333333,0.27680978260869565,327.0,55.0,0.16819571865443425,100.0,333.0,0.3003003003003003,151.0,42.0,0.2781456953642384,151.0,1.0,0.006622516556291391,16,0.08695652173913043,12,True
"Herrera, Odúbel",546318,2015,L,537,2155,495,147,28,28,8,129,1,106,30,3,8,372,0.296969696969697,0.34398496240601506,0.41818181818181815,0.7621667805878332,0.12121212121212116,0.24022346368715083,0.0521415270018622,0.3871866295264624,0.33336090225563914,1077.0,274.0,0.25441039925719594,408.0,1158.0,0.35233160621761656,372.0,126.0,0.3387096774193548,372.0,12.0,0.03225806451612903,43,0.08007448789571694,11,True
"Herrera, Odúbel",546318,2016,L,656,2643,583,167,63,56,6,134,2,125,21,6,15,453,0.2864493996569468,0.36085626911314983,0.4202401372212693,0.7810964063344191,0.13379073756432247,0.20426829268292682,0.09603658536585366,0.3486238532110092,0.33770170015455947,1292.0,304.0,0.23529411764705882,524.0,1523.0,0.34405778069599474,453.0,140.0,0.3090507726269316,453.0,19.0,0.04194260485651214,55,0.08384146341463415,11,True
"Herrera, Odúbel",546318,2017,L,560,2180,527,148,27,27,4,126,2,89,42,3,14,402,0.2808349146110057,0.3196428571428571,0.45161290322580644,0.7712557603686636,0.17077798861480076,0.225,0.048214285714285716,0.3444730077120823,0.32817142857142856,1163.0,309.0,0.2656921754084265,449.0,1177.0,0.38147833474936277,402.0,131.0,0.32587064676616917,402.0,25.0,0.06218905472636816,59,0.10535714285714286,11,True
"Herrera, Odúbel",546318,2018,L,594,2319,550,140,35,35,7,122,0,96,19,3,22,430,0.2545454545454545,0.30743243243243246,0.42,0.7274324324324324,0.16545454545454547,0.2053872053872054,0.058922558922558925,0.29064039408866993,0.3155050675675676,1215.0,335.0,0.2757201646090535,474.0,1238.0,0.38287560581583197,430.0,136.0,0.31627906976744186,430.0,21.0,0.04883720930232558,75,0.12626262626262627,11,True
"Herrera, Odúbel",546318,2019,L,139,533,126,28,11,11,1,33,1,16,10,1,1,94,0.2222222222222222,0.28776978417266186,0.3412698412698413,0.6290396254425031,0.11904761904761907,0.23741007194244604,0.07913669064748201,0.2903225806451613,0.27243165467625896,277.0,79.0,0.2851985559566787,101.0,287.0,0.3519163763066202,94.0,29.0,0.30851063829787234,94.0,4.0,0.0425531914893617,17,0.1223021582733813,11,True
"Herrera, Odúbel",546318,2021,L,492,1939,450,117,29,29,6,77,5,75,27,2,13,379,0.26,0.31020408163265306,0.41555555555555557,0.7257596371882087,0.15555555555555556,0.1565040650406504,0.05894308943089431,0.28493150684931506,0.3124204081632653,975.0,195.0,0.2,327.0,1008.0,0.3244047619047619,379.0,152.0,0.40105540897097625,379.0,18.0,0.047493403693931395,53,0.10772357723577236,11,True
"Herrera, Odúbel",546318,2022,L,197,737,185,44,11,11,0,42,1,29,9,1,5,144,0.23783783783783785,0.27918781725888325,0.3783783783783784,0.6575661956372616,0.14054054054054055,0.2131979695431472,0.05583756345177665,0.2805755395683453,0.28692893401015224,388.0,93.0,0.23969072164948454,150.0,390.0,0.38461538461538464,144.0,54.0,0.375,144.0,7.0,0.04861111111111111,22,0.1116751269035533,11,True
"Herrmann, Frank",497807,2016,L,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0,0.0,11,False
"Hill, Derek",656537,2026,R,91,361,85,22,5,5,0,34,0,15,2,0,5,52,0.25882352941176473,0.3,0.4588235294117647,0.7588235294117647,0.19999999999999996,0.37362637362637363,0.054945054945054944,0.3695652173913043,0.32849999999999996,180.0,63.0,0.35,66.0,185.0,0.3567567567567568,52.0,18.0,0.34615384615384615,52.0,6.0,0.11538461538461539,17,0.18681318681318682,12,True
"Hoskins, Rhys",656555,2017,R,211,985,170,44,36,36,3,46,2,19,7,0,18,126,0.25882352941176473,0.3933649289099526,0.6176470588235294,1.011011987733482,0.3588235294117647,0.21800947867298578,0.17061611374407584,0.24074074074074073,0.41727014218009484,378.0,78.0,0.20634920634920634,95.0,498.0,0.19076305220883535,126.0,57.0,0.4523809523809524,126.0,17.0,0.1349206349206349,49,0.23222748815165878,12,True
"Hoskins, Rhys",656555,2018,L,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,0,0.0,11,False
"Hoskins, Rhys",656555,2018,R,657,2919,557,137,85,85,9,149,5,65,38,0,34,413,0.2459605026929982,0.3521341463414634,0.49730700179533216,0.8494411481367956,0.251346499102334,0.2267884322678843,0.1293759512937595,0.2717678100263852,0.3639786585365854,1143.0,249.0,0.2178477690288714,294.0,1492.0,0.1970509383378016,413.0,161.0,0.3898305084745763,413.0,47.0,0.11380145278450363,99,0.1506849315068493,12,True
"Hoskins, Rhys",656555,2019,R,699,3223,570,129,110,110,11,173,6,62,33,5,29,403,0.22631578947368422,0.3586800573888092,0.4543859649122807,0.8130660223010899,0.2280701754385965,0.2474964234620887,0.15736766809728184,0.26737967914438504,0.34693687230989956,1264.0,293.0,0.23180379746835442,373.0,1691.0,0.22057953873447664,403.0,156.0,0.3870967741935484,403.0,39.0,0.0967741935483871,88,0.12589413447782546,12,True
"Hoskins, Rhys",656555,2020,R,185,769,151,37,29,29,5,43,0,18,9,0,10,108,0.24503311258278146,0.3837837837837838,0.5033112582781457,0.8870950420619295,0.2582781456953642,0.23243243243243245,0.15675675675675677,0.2755102040816326,0.3823621621621621,319.0,85.0,0.2664576802507837,86.0,387.0,0.2222222222222222,108.0,46.0,0.42592592592592593,108.0,16.0,0.14814814814814814,27,0.14594594594594595,12,True
"Hoskins, Rhys",656555,2021,R,443,1886,389,96,47,47,5,108,2,40,29,0,27,283,0.2467866323907455,0.3340857787810384,0.5295629820051414,0.8636487607861798,0.2827763496143959,0.24379232505643342,0.10609480812641084,0.26953125,0.3645620767494357,837.0,221.0,0.2640382317801673,242.0,958.0,0.25260960334029225,283.0,131.0,0.4628975265017668,283.0,48.0,0.1696113074204947,72,0.16252821670428894,12,True
"Hoskins, Rhys",656555,2022,R,745,3211,658,156,76,76,6,193,4,84,34,2,36,469,0.23708206686930092,0.31989247311827956,0.45896656534954405,0.7788590384678236,0.22188449848024314,0.25906040268456376,0.10201342281879194,0.27713625866050806,0.33818279569892473,1350.0,350.0,0.25925925925925924,375.0,1608.0,0.2332089552238806,469.0,203.0,0.43283582089552236,469.0,54.0,0.11513859275053305,93,0.12483221476510067,12,True
"Howard, Ryan",429667,2015,L,502,1897,467,107,27,25,5,138,3,54,29,1,23,332,0.2291220556745182,0.27689243027888444,0.44325481798715205,0.7201472482660365,0.21413276231263384,0.2749003984063745,0.053784860557768925,0.27184466019417475,0.30770400000000003,1036.0,330.0,0.3185328185328185,391.0,1051.0,0.3720266412940057,332.0,150.0,0.45180722891566266,332.0,39.0,0.11746987951807229,82,0.16334661354581673,11,True
"Howard, Ryan",429667,2016,L,363,1372,332,65,27,25,1,114,3,30,10,0,25,220,0.19578313253012047,0.256198347107438,0.45180722891566266,0.7080055760231007,0.2560240963855422,0.3140495867768595,0.0743801652892562,0.20408163265306123,0.2967617728531856,755.0,259.0,0.343046357615894,301.0,794.0,0.3790931989924433,220.0,105.0,0.4772727272727273,220.0,34.0,0.15454545454545454,62,0.17079889807162535,11,True
"Howard, Spencer",675921,2021,R,7,34,6,2,0,0,0,3,0,1,1,0,0,4,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.42857142857142855,0.0,0.6666666666666666,0.3535,10.0,3.0,0.3,1.0,12.0,0.08333333333333333,4.0,1.0,0.25,4.0,0.0,0.0,0,0.0,12,False
"Hunter, Cedric",501986,2016,L,36,126,34,3,2,2,0,6,0,2,0,0,1,28,0.08823529411764706,0.1388888888888889,0.17647058823529413,0.315359477124183,0.08823529411764706,0.16666666666666666,0.05555555555555555,0.07407407407407407,0.1431388888888889,69.0,10.0,0.14492753623188406,29.0,68.0,0.4264705882352941,28.0,7.0,0.25,28.0,1.0,0.03571428571428571,1,0.027777777777777776,11,True
"Hunter, Tommy",488984,2018,R,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,12,False
"Hutchison, Drew",571800,2018,L,4,19,3,1,1,1,0,1,0,1,0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.25,0.25,0.5,0.39249999999999996,3.0,1.0,0.3333333333333333,1.0,11.0,0.09090909090909091,2.0,1.0,0.5,2.0,0.0,0.0,0,0.0,11,False
"Irvin, Cole",608344,2019,L,8,35,6,1,2,2,0,2,0,1,0,0,0,4,0.16666666666666666,0.375,0.16666666666666666,0.5416666666666666,0.0,0.25,0.25,0.25,0.28125,16.0,4.0,0.25,7.0,17.0,0.4117647058823529,4.0,1.0,0.25,4.0,0.0,0.0,0,0.0,11,False
"Jankowski, Travis",608671,2021,L,153,583,131,33,18,18,1,29,0,24,6,2,1,104,0.25190839694656486,0.3466666666666667,0.3511450381679389,0.6978117048346055,0.09923664122137404,0.1895424836601307,0.11764705882352941,0.31683168316831684,0.31246,238.0,44.0,0.18487394957983194,43.0,270.0,0.15925925925925927,104.0,21.0,0.20192307692307693,104.0,2.0,0.019230769230769232,10,0.06535947712418301,11,True
"Joseph, Tommy",571830,2016,R,347,1322,315,81,22,22,4,75,6,45,15,0,21,246,0.2571428571428571,0.30835734870317005,0.5047619047619047,0.8131192534650749,0.24761904761904763,0.21613832853025935,0.06340057636887608,0.26666666666666666,0.34161671469740634,670.0,155.0,0.23134328358208955,239.0,710.0,0.33661971830985915,246.0,103.0,0.4186991869918699,246.0,29.0,0.11788617886178862,51,0.14697406340057637,12,True
"Joseph, Tommy",571830,2017,R,532,2026,495,119,32,32,2,129,3,69,27,1,22,369,0.2404040404040404,0.287593984962406,0.43232323232323233,0.7199172172856383,0.19191919191919193,0.2424812030075188,0.06015037593984962,0.27953890489913547,0.30547180451127826,1005.0,267.0,0.2656716417910448,378.0,1098.0,0.3442622950819672,369.0,148.0,0.4010840108401084,369.0,27.0,0.07317073170731707,71,0.13345864661654136,12,True
"Joyce, Matt",459964,2021,L,67,272,55,5,10,10,1,16,1,2,1,0,2,40,0.09090909090909091,0.23880597014925373,0.21818181818181817,0.4569877883310719,0.12727272727272726,0.23880597014925373,0.14925373134328357,0.07894736842105263,0.2187462686567164,122.0,37.0,0.30327868852459017,30.0,139.0,0.2158273381294964,40.0,11.0,0.275,40.0,4.0,0.1,9,0.13432835820895522,11,True
"Kelly, Ty",571841,2017,L,70,284,60,12,6,6,0,14,1,5,5,0,2,50,0.2,0.26865671641791045,0.38333333333333336,0.6519900497512439,0.18333333333333335,0.2,0.08571428571428572,0.2222222222222222,0.27855223880597013,111.0,27.0,0.24324324324324326,25.0,132.0,0.1893939393939394,50.0,10.0,0.2,50.0,2.0,0.04,12,0.17142857142857143,11,True
"Kelly, Ty",571841,2017,R,34,143,28,5,2,2,1,10,2,3,2,0,0,21,0.17857142857142858,0.24242424242424243,0.25,0.49242424242424243,0.07142857142857142,0.29411764705882354,0.058823529411764705,0.25,0.21830303030303033,52.0,9.0,0.17307692307692307,11.0,66.0,0.16666666666666666,21.0,2.0,0.09523809523809523,21.0,0.0,0.0,4,0.11764705882352941,12,True
"Kemp, Otto",805249,2025,R,220,827,199,46,12,12,7,69,2,27,11,0,8,132,0.23115577889447236,0.29545454545454547,0.40703517587939697,0.7024897213339425,0.1758793969849246,0.31363636363636366,0.05454545454545454,0.3064516129032258,0.3055818181818182,424.0,148.0,0.3490566037735849,121.0,413.0,0.2929782082324455,132.0,59.0,0.44696969696969696,132.0,16.0,0.12121212121212122,28,0.12727272727272726,12,True
"Kemp, Otto",805249,2026,R,27,120,25,2,1,1,1,10,0,2,0,0,0,15,0.08,0.14814814814814814,0.08,0.22814814814814816,0.0,0.37037037037037035,0.037037037037037035,0.13333333333333333,0.1187037037037037,58.0,22.0,0.3793103448275862,23.0,68.0,0.3382352941176471,15.0,2.0,0.13333333333333333,15.0,0.0,0.0,0,0.0,12,True
"Kendrick, Howie",435062,2017,R,156,620,141,48,11,11,3,30,1,37,8,1,2,112,0.3404255319148936,0.3974358974358974,0.45390070921985815,0.8513366066557555,0.11347517730496454,0.19230769230769232,0.07051282051282051,0.41818181818181815,0.36928846153846157,293.0,64.0,0.21843003412969283,94.0,313.0,0.3003194888178914,112.0,38.0,0.3392857142857143,112.0,10.0,0.08928571428571429,16,0.10256410256410256,12,True
"Kennedy, Buddy",671083,2024,R,13,58,11,2,2,2,0,3,0,1,1,0,0,8,0.18181818181818182,0.3076923076923077,0.2727272727272727,0.5804195804195804,0.09090909090909088,0.23076923076923078,0.15384615384615385,0.25,0.2703076923076923,19.0,4.0,0.21052631578947367,4.0,29.0,0.13793103448275862,8.0,4.0,0.5,8.0,0.0,0.0,2,0.15384615384615385,12,True
"Kennedy, Buddy",671083,2025,R,8,27,7,0,1,1,0,2,0,0,0,0,0,5,0.0,0.125,0.0,0.125,0.0,0.25,0.125,0.0,0.086375,11.0,5.0,0.45454545454545453,1.0,11.0,0.09090909090909091,5.0,0.0,0.0,5.0,0.0,0.0,0,0.0,12,False
"Kepler, Max",596146,2025,L,487,1890,430,92,48,48,4,95,4,53,20,1,18,339,0.21395348837209302,0.2962962962962963,0.39069767441860465,0.6869939707149009,0.17674418604651163,0.19507186858316222,0.09856262833675565,0.23052959501557632,0.3006008230452675,905.0,215.0,0.23756906077348067,251.0,952.0,0.26365546218487396,339.0,149.0,0.43952802359882004,339.0,38.0,0.11209439528023599,53,0.10882956878850103,11,True
"Kim, Hyun Soo",547957,2017,L,96,404,87,20,9,9,0,19,0,15,4,1,0,68,0.22988505747126436,0.3020833333333333,0.2988505747126437,0.600933908045977,0.06896551724137934,0.19791666666666666,0.09375,0.29411764705882354,0.2695,171.0,29.0,0.1695906432748538,37.0,201.0,0.18407960199004975,68.0,28.0,0.4117647058823529,68.0,5.0,0.07352941176470588,5,0.052083333333333336,11,True
"Kingery, Scott",664068,2018,R,483,1964,452,102,23,23,3,126,5,69,23,2,8,331,0.22566371681415928,0.2650103519668737,0.33849557522123896,0.6035059271881127,0.11283185840707968,0.2608695652173913,0.047619047619047616,0.29102167182662536,0.2625983436853002,1009.0,293.0,0.29038652130822595,332.0,907.0,0.36604189636163176,331.0,103.0,0.311178247734139,331.0,17.0,0.0513595166163142,37,0.07660455486542443,12,True
"Kingery, Scott",664068,2019,R,499,1973,458,118,33,33,5,147,2,61,34,4,19,314,0.2576419213973799,0.3132530120481928,0.4737991266375546,0.7870521386857474,0.21615720524017468,0.29458917835671344,0.06613226452905811,0.336734693877551,0.32889357429718874,998.0,318.0,0.3186372745490982,322.0,1033.0,0.3117134559535334,314.0,122.0,0.3885350318471338,314.0,25.0,0.07961783439490445,55,0.11022044088176353,12,True
"Kingery, Scott",664068,2020,R,124,468,113,18,9,9,1,35,0,10,5,0,3,79,0.1592920353982301,0.22764227642276422,0.2831858407079646,0.5108281171307288,0.12389380530973451,0.28225806451612906,0.07258064516129033,0.2,0.22744715447154473,241.0,76.0,0.3153526970954357,74.0,233.0,0.31759656652360513,79.0,25.0,0.31645569620253167,79.0,8.0,0.10126582278481013,6,0.04838709677419355,12,True
"Kingery, Scott",664068,2021,R,19,75,19,1,0,0,0,12,0,1,0,0,0,7,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.631578947368421,0.0,0.14285714285714285,0.04626315789473684,44.0,26.0,0.5909090909090909,16.0,37.0,0.43243243243243246,7.0,0.0,0.0,7.0,0.0,0.0,0,0.0,12,True
"Klein, Phil",607309,2016,R,2,9,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,4.0,2.0,0.5,3.0,6.0,0.5,,,,,,,0,0.0,12,False
"Knapp, Andrew",595284,2017,L,159,652,135,36,22,22,0,44,2,27,5,1,3,92,0.26666666666666666,0.36477987421383645,0.3851851851851852,0.7499650593990217,0.11851851851851852,0.27672955974842767,0.13836477987421383,0.36666666666666664,0.3306729559748427,272.0,76.0,0.27941176470588236,65.0,331.0,0.19637462235649547,92.0,33.0,0.358695652173913,92.0,3.0,0.03260869565217391,14,0.0880503144654088,11,True
"Knapp, Andrew",595284,2017,R,42,165,37,8,5,5,0,12,0,5,3,0,0,25,0.21621621621621623,0.30952380952380953,0.2972972972972973,0.6068211068211069,0.08108108108108109,0.2857142857142857,0.11904761904761904,0.32,0.2749047619047619,72.0,19.0,0.2638888888888889,15.0,78.0,0.19230769230769232,25.0,14.0,0.56,25.0,0.0,0.0,1,0.023809523809523808,12,True
"Knapp, Andrew",595284,2018,L,173,709,157,32,15,15,0,61,1,21,6,2,3,97,0.20382165605095542,0.27167630057803466,0.3248407643312102,0.5965170649092448,0.12101910828025475,0.35260115606936415,0.08670520231213873,0.30851063829787234,0.26335838150289015,345.0,116.0,0.336231884057971,83.0,345.0,0.24057971014492754,97.0,39.0,0.4020618556701031,97.0,9.0,0.09278350515463918,11,0.06358381502890173,11,True
"Knapp, Andrew",595284,2018,R,41,181,30,5,8,8,2,14,0,4,0,0,1,17,0.16666666666666666,0.375,0.26666666666666666,0.6416666666666666,0.1,0.34146341463414637,0.1951219512195122,0.26666666666666666,0.31277499999999997,76.0,31.0,0.40789473684210525,18.0,100.0,0.18,17.0,6.0,0.35294117647058826,17.0,1.0,0.058823529411764705,4,0.0975609756097561,12,True
